,index,w1,w2,count1,count2,total1,total2,isDuplicate
282,378,Automotive and Parts Mfg Manufacturing - Other Automotive Sales and Repair Services,Automotive and Parts MfgManufacturing - OtherAutomotive Sales and Repair Services,2.0,1.0,22000.0,22000.0,1.0
283,379,Automotive and Parts MfgManufacturing - OtherAutomotive Sales and Repair Services,Automotive and Parts Mfg Manufacturing - Other Automotive Sales and Repair Services,1.0,2.0,22000.0,22000.0,1.0
284,380,Manufacturing - Other;Engineering Services,Manufacturing - OtherEngineering Services,2.0,1.0,22000.0,22000.0,1.0
285,381,Manufacturing - OtherEngineering Services,Manufacturing - Other;Engineering Services,1.0,2.0,22000.0,22000.0,1.0
286,382,"San Antonio, TX 78205","San Antonio, TX",3.0,2.0,22000.0,22000.0,1.0
287,383,"San Antonio, TX","San Antonio, TX 78205",2.0,3.0,22000.0,22000.0,1.0
288,384,Computer/IT Services Other/Not Classified,Computer/IT ServicesOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
289,385,Computer/IT ServicesOther/Not Classified,Computer/IT Services Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
290,386,"Foster City, CA 94404","Foster City, CA",3.0,1.0,22000.0,22000.0,1.0
291,387,"Foster City, CA","Foster City, CA 94404",1.0,3.0,22000.0,22000.0,1.0
292,388,"Chicago, IL","Chicago, IL 60606",9.0,2.0,22000.0,22000.0,1.0
293,389,"Chicago, IL 60606","Chicago, IL",2.0,9.0,22000.0,22000.0,1.0
294,390,Real Estate/Property Management Business Services - Other Other/Not Classified,Real Estate/Property Management;Business Services - Other;Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
295,391,Real Estate/Property Management;Business Services - Other;Other/Not Classified,Real Estate/Property Management Business Services - Other Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
296,392,Biotechnology/PharmaceuticalsManufacturing - Other,Biotechnology/PharmaceuticalsManufacturing - OtherOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
297,393,Biotechnology/PharmaceuticalsManufacturing - OtherOther/Not Classified,Biotechnology/PharmaceuticalsManufacturing - Other,1.0,1.0,22000.0,22000.0,1.0
298,394,All Healthcare Services,All;Healthcare Services,1.0,1.0,22000.0,22000.0,1.0
299,395,All;Healthcare Services,All Healthcare Services,1.0,1.0,22000.0,22000.0,1.0
300,396,Retail Telecommunications Services Business Services - Other,RetailTelecommunications ServicesBusiness Services - Other,1.0,1.0,22000.0,22000.0,1.0
301,397,RetailTelecommunications ServicesBusiness Services - Other,Retail Telecommunications Services Business Services - Other,1.0,1.0,22000.0,22000.0,1.0
302,398,"Wilmington, DE","Wilmington, DE 19803",1.0,1.0,22000.0,22000.0,1.0
303,399,"Wilmington, DE 19803","Wilmington, DE",1.0,1.0,22000.0,22000.0,1.0
304,400,"Roseville, CA","Roseville, CA 95747",1.0,1.0,22000.0,22000.0,1.0
305,401,"Roseville, CA 95747","Roseville, CA",1.0,1.0,22000.0,22000.0,1.0
306,402,"Warren, IL 60064","Warren, IL",3.0,1.0,22000.0,22000.0,1.0
307,403,"Warren, IL","Warren, IL 60064",1.0,3.0,22000.0,22000.0,1.0
308,404,"Raleigh, NC 27607","Raleigh, NC",2.0,1.0,22000.0,22000.0,1.0
309,405,"Raleigh, NC","Raleigh, NC 27607",1.0,2.0,22000.0,22000.0,1.0
310,406,"Durham, NC","Durham, NC 27709",1.0,1.0,22000.0,22000.0,1.0
311,407,"Durham, NC 27709","Durham, NC",1.0,1.0,22000.0,22000.0,1.0
312,408,Accounting and Auditing Services Nonprofit Charitable Organizations,Accounting and Auditing ServicesNonprofit Charitable Organizations,1.0,1.0,22000.0,22000.0,1.0
313,409,Accounting and Auditing ServicesNonprofit Charitable Organizations,Accounting and Auditing Services Nonprofit Charitable Organizations,1.0,1.0,22000.0,22000.0,1.0
314,410,"City Of Industry, CA 91744","City Of Industry, CA",2.0,1.0,22000.0,22000.0,1.0
315,411,"City Of Industry, CA","City Of Industry, CA 91744",1.0,2.0,22000.0,22000.0,1.0
316,412,"Charlotte, NC","Charlotte, NC 28202",1.0,1.0,22000.0,22000.0,1.0
317,413,"Charlotte, NC 28202","Charlotte, NC",1.0,1.0,22000.0,22000.0,1.0
318,414,Hotels and Lodging Restaurant/Food Services Other/Not Classified,Hotels and LodgingRestaurant/Food ServicesOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
319,415,Hotels and LodgingRestaurant/Food ServicesOther/Not Classified,Hotels and Lodging Restaurant/Food Services Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
320,416,"San Francisco, CA","San Francisco Ca, CA 94107",3.0,1.0,22000.0,22000.0,1.0
321,417,"San Francisco Ca, CA 94107","San Francisco, CA",1.0,3.0,22000.0,22000.0,1.0
322,418,"Montgomery, OH","Montgomery, OH 45242",1.0,1.0,22000.0,22000.0,1.0
323,419,"Montgomery, OH 45242","Montgomery, OH",1.0,1.0,22000.0,22000.0,1.0
324,420,"Boston, MA","Boston, MA 94501",1.0,1.0,22000.0,22000.0,1.0
325,421,"Boston, MA 94501","Boston, MA",1.0,1.0,22000.0,22000.0,1.0
326,422,Restaurant/Food Services Other/Not Classified,Restaurant/Food ServicesOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
327,423,Restaurant/Food ServicesOther/Not Classified,Restaurant/Food Services Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
328,424,"Richardson, TX","Richardson, TX 75082",1.0,1.0,22000.0,22000.0,1.0
329,425,"Richardson, TX 75082","Richardson, TX",1.0,1.0,22000.0,22000.0,1.0
330,426,Management Consulting Services Business Services - Other Other/Not Classified,Management Consulting ServicesBusiness Services - OtherOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
331,427,Management Consulting ServicesBusiness Services - OtherOther/Not Classified,Management Consulting Services Business Services - Other Other/Not Classified,1.0,1.0,22000.0,22000.0,1.0
332,428,hockingstuart,hockingstuart/hockingstuart,2623.0,7.0,34857.0,34857.0,1.0
333,429,hockingstuart/hockingstuart,hockingstuart,7.0,2623.0,34857.0,34857.0,1.0
334,430,Collins,Collings,124.0,10.0,34857.0,34857.0,1.0
335,431,Collings,Collins,10.0,124.0,34857.0,34857.0,1.0
336,432,Home,Homes,3.0,3.0,34857.0,34857.0,1.0
337,433,Homes,Home,3.0,3.0,34857.0,34857.0,1.0
338,434,MJ,M.J,8.0,3.0,34857.0,34857.0,1.0
339,435,M.J,MJ,3.0,8.0,34857.0,34857.0,1.0
340,436,Fletchers,Fletchers/Fletchers,861.0,3.0,34857.0,34857.0,1.0
341,437,Fletchers/Fletchers,Fletchers,3.0,861.0,34857.0,34857.0,1.0
342,438,VICPROP,VICProp,6.0,4.0,34857.0,34857.0,1.0
343,439,VICProp,VICPROP,4.0,6.0,34857.0,34857.0,1.0
344,440,Brad,Bradly,701.0,1.0,34857.0,34857.0,1.0
345,441,Bradly,Brad,1.0,701.0,34857.0,34857.0,1.0
346,442,Castran,CASTRAN,31.0,1.0,34857.0,34857.0,1.0
347,443,CASTRAN,Castran,1.0,31.0,34857.0,34857.0,1.0
348,444,RE,Re,15.0,13.0,34857.0,34857.0,1.0
349,445,Re,RE,13.0,15.0,34857.0,34857.0,1.0
350,446,Kay,Kaye,360.0,3.0,34857.0,34857.0,1.0
351,447,Kaye,Kay,3.0,360.0,34857.0,34857.0,1.0
352,448,Property,Propertyau,8.0,1.0,34857.0,34857.0,1.0
353,449,Propertyau,Property,1.0,8.0,34857.0,34857.0,1.0
354,450,Walshe,Walsh,62.0,5.0,34857.0,34857.0,1.0
355,451,Walsh,Walshe,5.0,62.0,34857.0,34857.0,1.0
356,452,PRDNationwide,PRD,24.0,2.0,34857.0,34857.0,1.0
357,453,PRD,PRDNationwide,2.0,24.0,34857.0,34857.0,1.0
358,454,O'Brien,Obrien,225.0,20.0,34857.0,34857.0,1.0
359,455,Obrien,O'Brien,20.0,225.0,34857.0,34857.0,1.0
360,456,Williams,William,203.0,27.0,34857.0,34857.0,1.0
361,457,William,Williams,27.0,203.0,34857.0,34857.0,1.0
362,458,New York,New York City,55325.0,688.0,107093.0,107093.0,1.0
363,459,New York City,New York,688.0,55325.0,107093.0,107093.0,1.0
364,460,San Francisco,South San Francisco,24367.0,112.0,107093.0,107093.0,1.0
365,461,South San Francisco,San Francisco,112.0,24367.0,107093.0,107093.0,1.0
366,462,Chicago,chicago,25761.0,131.0,107093.0,107093.0,1.0
367,463,chicago,Chicago,131.0,25761.0,107093.0,107093.0,1.0
368,470,Russian rouble,Russian ruble,159.0,817.0,227092.0,227092.0,1.0
369,471,Russian ruble,Russian rouble,817.0,159.0,227092.0,227092.0,1.0
370,474,Leone,leone,465.0,189.0,227092.0,227092.0,1.0
371,475,leone,Leone,189.0,465.0,227092.0,227092.0,1.0
372,482,Danish krone,Danish Krone,3382.0,249.0,227092.0,227092.0,1.0
373,483,Danish Krone,Danish krone,249.0,3382.0,227092.0,227092.0,1.0
374,488,CFA franc,CFA Franc,2984.0,1202.0,227092.0,227092.0,1.0
375,489,CFA Franc,CFA franc,1202.0,2984.0,227092.0,227092.0,1.0
376,490,Rand,rand,2943.0,784.0,227092.0,227092.0,1.0
377,491,rand,Rand,784.0,2943.0,227092.0,227092.0,1.0
378,498,Forint,forint,2466.0,372.0,227092.0,227092.0,1.0
379,499,forint,Forint,372.0,2466.0,227092.0,227092.0,1.0
380,500,Slovak Koruna,Slovak koruna,750.0,717.0,227092.0,227092.0,1.0
381,501,Slovak koruna,Slovak Koruna,717.0,750.0,227092.0,227092.0,1.0
382,510,1999 NLG Euro / Euro,1999 NLG euro / euro,2063.0,1580.0,227092.0,227092.0,1.0
383,511,1999 NLG euro / euro,1999 NLG Euro / Euro,1580.0,2063.0,227092.0,227092.0,1.0
384,520,Romanian Leu,Romanian leu,510.0,429.0,227092.0,227092.0,1.0
385,521,Romanian leu,Romanian Leu,429.0,510.0,227092.0,227092.0,1.0
386,522,Zloty,zloty,1283.0,514.0,227092.0,227092.0,1.0
387,523,zloty,Zloty,514.0,1283.0,227092.0,227092.0,1.0
388,532,litas,Litas,1104.0,792.0,227092.0,227092.0,1.0
389,533,Litas,litas,792.0,1104.0,227092.0,227092.0,1.0
390,540,Estonian Kroon,Estonian kroon,939.0,534.0,227092.0,227092.0,1.0
391,541,Estonian kroon,Estonian Kroon,534.0,939.0,227092.0,227092.0,1.0
392,542,Pataca,pataca,758.0,391.0,227092.0,227092.0,1.0
393,543,pataca,Pataca,391.0,758.0,227092.0,227092.0,1.0
394,560,ngultrum,Ngultum,237.0,159.0,227092.0,227092.0,1.0
395,561,Ngultum,ngultrum,159.0,237.0,227092.0,227092.0,1.0
396,564,Euro,euro,27780.0,977.0,227092.0,227092.0,1.0
397,565,euro,Euro,977.0,27780.0,227092.0,227092.0,1.0
398,568,Tunisian dinar,Tunisian Dinar,921.0,851.0,227092.0,227092.0,1.0
399,569,Tunisian Dinar,Tunisian dinar,851.0,921.0,227092.0,227092.0,1.0
400,574,ALASKA,AK,9.0,5.0,374362.0,374362.0,1.0
401,575,AK,ALASKA,5.0,9.0,374362.0,374362.0,1.0
402,576,AL,ALABAMA,185.0,107.0,374362.0,374362.0,1.0
403,577,ALABAMA,AL,107.0,185.0,374362.0,374362.0,1.0
404,578,AR,ARKANSAS,100.0,66.0,374362.0,374362.0,1.0
405,579,ARKANSAS,AR,66.0,100.0,374362.0,374362.0,1.0
406,580,AZ,ARIZONA,3172.0,2427.0,374362.0,374362.0,1.0
407,581,ARIZONA,AZ,2427.0,3172.0,374362.0,374362.0,1.0
408,582,CA,CALIFORNIA,35299.0,19895.0,374362.0,374362.0,1.0
409,583,CALIFORNIA,CA,19895.0,35299.0,374362.0,374362.0,1.0
410,584,CO,COLORADO,1236.0,774.0,374362.0,374362.0,1.0
411,585,COLORADO,CO,774.0,1236.0,374362.0,374362.0,1.0
412,586,CT,CONNECTICUT,1058.0,559.0,374362.0,374362.0,1.0
413,587,CONNECTICUT,CT,559.0,1058.0,374362.0,374362.0,1.0
414,588,DC,DISTRICT OF COLUMBIA,2403.0,1597.0,374362.0,374362.0,1.0
415,589,DISTRICT OF COLUMBIA,DC,1597.0,2403.0,374362.0,374362.0,1.0
416,590,DELAWARE,DE,28.0,5.0,374362.0,374362.0,1.0
417,591,DE,DELAWARE,5.0,28.0,374362.0,374362.0,1.0
418,592,FL,FLORIDA,3701.0,1769.0,374362.0,374362.0,1.0
419,593,FLORIDA,FL,1769.0,3701.0,374362.0,374362.0,1.0
420,594,GA,GEORGIA,8811.0,3703.0,374362.0,374362.0,1.0
421,595,GEORGIA,GA,3703.0,8811.0,374362.0,374362.0,1.0
422,596,GU,GUAM,145.0,57.0,374362.0,374362.0,1.0
423,597,GUAM,GU,57.0,145.0,374362.0,374362.0,1.0
424,598,HI,HAWAII,55.0,34.0,374362.0,374362.0,1.0
425,599,HAWAII,HI,34.0,55.0,374362.0,374362.0,1.0
426,600,IA,IOWA,104.0,69.0,374362.0,374362.0,1.0
427,601,IOWA,IA,69.0,104.0,374362.0,374362.0,1.0
428,602,ID,IDAHO,8.0,6.0,374362.0,374362.0,1.0
429,603,IDAHO,ID,6.0,8.0,374362.0,374362.0,1.0
430,604,IL,ILLINOIS,6813.0,3707.0,374362.0,374362.0,1.0
431,605,ILLINOIS,IL,3707.0,6813.0,374362.0,374362.0,1.0
432,606,IN,INDIANA,185.0,128.0,374362.0,374362.0,1.0
433,607,INDIANA,IN,128.0,185.0,374362.0,374362.0,1.0
434,608,KS,KANSAS,153.0,106.0,374362.0,374362.0,1.0
435,609,KANSAS,KS,106.0,153.0,374362.0,374362.0,1.0
436,610,KY,KENTUCKY,155.0,72.0,374362.0,374362.0,1.0
437,611,KENTUCKY,KY,72.0,155.0,374362.0,374362.0,1.0
438,612,LA,LOUISIANA,367.0,205.0,374362.0,374362.0,1.0
439,613,LOUISIANA,LA,205.0,367.0,374362.0,374362.0,1.0
440,614,MA,MASSACHUSETTS,8105.0,4048.0,374362.0,374362.0,1.0
441,615,MASSACHUSETTS,MA,4048.0,8105.0,374362.0,374362.0,1.0
442,616,ME,MAINE,125.0,71.0,374362.0,374362.0,1.0
443,617,MAINE,ME,71.0,125.0,374362.0,374362.0,1.0
444,618,MD,MARYLAND,3021.0,1842.0,374362.0,374362.0,1.0
445,619,MARYLAND,MD,1842.0,3021.0,374362.0,374362.0,1.0
446,620,MI,MICHIGAN,6511.0,3405.0,374362.0,374362.0,1.0
447,621,MICHIGAN,MI,3405.0,6511.0,374362.0,374362.0,1.0
448,622,MN,MINNESOTA,1150.0,633.0,374362.0,374362.0,1.0
449,623,MINNESOTA,MN,633.0,1150.0,374362.0,374362.0,1.0
450,624,MS,MISSISSIPPI,50.0,27.0,374362.0,374362.0,1.0
451,625,MISSISSIPPI,MS,27.0,50.0,374362.0,374362.0,1.0
452,626,MO,MISSOURI,639.0,414.0,374362.0,374362.0,1.0
453,627,MISSOURI,MO,414.0,639.0,374362.0,374362.0,1.0
454,628,MT,MONTANA,14.0,4.0,374362.0,374362.0,1.0
455,629,MONTANA,MT,4.0,14.0,374362.0,374362.0,1.0
456,630,NC,NORTH CAROLINA,2295.0,1283.0,374362.0,374362.0,1.0
457,631,NORTH CAROLINA,NC,1283.0,2295.0,374362.0,374362.0,1.0
458,632,ND,NORTH DAKOTA,7.0,6.0,374362.0,374362.0,1.0
459,633,NORTH DAKOTA,ND,6.0,7.0,374362.0,374362.0,1.0
460,634,NE,NEBRASKA,443.0,245.0,374362.0,374362.0,1.0
461,635,NEBRASKA,NE,245.0,443.0,374362.0,374362.0,1.0
462,636,NV,NEVADA,26.0,15.0,374362.0,374362.0,1.0
463,637,NEVADA,NV,15.0,26.0,374362.0,374362.0,1.0
464,638,NH,NEW HAMPSHIRE,96.0,74.0,374362.0,374362.0,1.0
465,639,NEW HAMPSHIRE,NH,74.0,96.0,374362.0,374362.0,1.0
466,640,NJ,NEW JERSEY,5121.0,2772.0,374362.0,374362.0,1.0
467,641,NEW JERSEY,NJ,2772.0,5121.0,374362.0,374362.0,1.0
468,642,NM,NEW MEXICO,91.0,44.0,374362.0,374362.0,1.0
469,643,NEW MEXICO,NM,44.0,91.0,374362.0,374362.0,1.0
470,644,NY,NEW YORK,16443.0,9455.0,374362.0,374362.0,1.0
471,645,NEW YORK,NY,9455.0,16443.0,374362.0,374362.0,1.0
472,646,OH,OHIO,2208.0,1335.0,374362.0,374362.0,1.0
473,647,OHIO,OH,1335.0,2208.0,374362.0,374362.0,1.0
474,648,OK,OKLAHOMA,192.0,105.0,374362.0,374362.0,1.0
475,649,OKLAHOMA,OK,105.0,192.0,374362.0,374362.0,1.0
476,650,OR,OREGON,334.0,225.0,374362.0,374362.0,1.0
477,651,OREGON,OR,225.0,334.0,374362.0,374362.0,1.0
478,652,PA,PENNSYLVANIA,3471.0,2001.0,374362.0,374362.0,1.0
479,653,PENNSYLVANIA,PA,2001.0,3471.0,374362.0,374362.0,1.0
480,654,PR,PUERTO RICO,48.0,27.0,374362.0,374362.0,1.0
481,655,PUERTO RICO,PR,27.0,48.0,374362.0,374362.0,1.0
482,656,RI,RHODE ISLAND,57.0,43.0,374362.0,374362.0,1.0
483,657,RHODE ISLAND,RI,43.0,57.0,374362.0,374362.0,1.0
484,658,SC,SOUTH CAROLINA,346.0,148.0,374362.0,374362.0,1.0
485,659,SOUTH CAROLINA,SC,148.0,346.0,374362.0,374362.0,1.0
486,660,SD,SOUTH DAKOTA,6.0,5.0,374362.0,374362.0,1.0
487,661,SOUTH DAKOTA,SD,5.0,6.0,374362.0,374362.0,1.0
488,662,TN,TENNESSEE,404.0,251.0,374362.0,374362.0,1.0
489,663,TENNESSEE,TN,251.0,404.0,374362.0,374362.0,1.0
490,664,TX,TEXAS,10782.0,6682.0,374362.0,374362.0,1.0
491,665,TEXAS,TX,6682.0,10782.0,374362.0,374362.0,1.0
492,666,UT,UTAH,298.0,143.0,374362.0,374362.0,1.0
493,667,UTAH,UT,143.0,298.0,374362.0,374362.0,1.0
494,668,VA,VIRGINIA,5284.0,2734.0,374362.0,374362.0,1.0
495,669,VIRGINIA,VA,2734.0,5284.0,374362.0,374362.0,1.0
496,670,VT,VERMONT,142.0,89.0,374362.0,374362.0,1.0
497,671,VERMONT,VT,89.0,142.0,374362.0,374362.0,1.0
498,672,WA,WASHINGTON,1942.0,517.0,374362.0,374362.0,1.0
499,673,WASHINGTON,WA,517.0,1942.0,374362.0,374362.0,1.0
500,674,WEST VIRGINIA,WV,2.0,1.0,374362.0,374362.0,1.0
501,675,WV,WEST VIRGINIA,1.0,2.0,374362.0,374362.0,1.0
502,676,WI,WISCONSIN,393.0,260.0,374362.0,374362.0,1.0
503,677,WISCONSIN,WI,260.0,393.0,374362.0,374362.0,1.0
504,690,Black/Tan,Black & Tan,2186.0,937.0,82545.0,82545.0,1.0
505,691,Black & Tan,Black/Tan,937.0,2186.0,82545.0,82545.0,1.0
506,698,BLACK/ORANGE,Orange/Black,1.0,1.0,82545.0,82545.0,1.0
507,699,Orange/Black,BLACK/ORANGE,1.0,1.0,82545.0,82545.0,1.0
508,702,Brown/Silver,Brown & Silver,3.0,1.0,82545.0,82545.0,1.0
509,703,Brown & Silver,Brown/Silver,1.0,3.0,82545.0,82545.0,1.0
510,704,Tan/White,White/Tan,1183.0,926.0,82545.0,82545.0,1.0
511,705,White/Tan,Tan/White,926.0,1183.0,82545.0,82545.0,1.0
512,712,Blue & Brown,Blue/Brown,5.0,2.0,82545.0,82545.0,1.0
513,713,Blue/Brown,Blue & Brown,2.0,5.0,82545.0,82545.0,1.0
514,714,Apricot,APRICOT,325.0,314.0,82545.0,82545.0,1.0
515,715,APRICOT,Apricot,314.0,325.0,82545.0,82545.0,1.0
516,718,White/Brown,Brown/White,633.0,621.0,82545.0,82545.0,1.0
517,719,Brown/White,White/Brown,621.0,633.0,82545.0,82545.0,1.0
518,728,BLENHEIM,Blenheim,174.0,154.0,82545.0,82545.0,1.0
519,729,Blenheim,BLENHEIM,154.0,174.0,82545.0,82545.0,1.0
520,740,Black/Brindle,Brindle/Black,93.0,24.0,82545.0,82545.0,1.0
521,741,Brindle/Black,Black/Brindle,24.0,93.0,82545.0,82545.0,1.0
522,752,Brown/Black,Brown & Black,133.0,78.0,82545.0,82545.0,1.0
523,753,Brown & Black,Brown/Black,78.0,133.0,82545.0,82545.0,1.0
524,758,Grey /White,Grey/White,189.0,145.0,82545.0,82545.0,1.0
525,759,Grey/White,Grey /White,145.0,189.0,82545.0,82545.0,1.0
526,760,Blonde/White,White/Blonde,6.0,1.0,82545.0,82545.0,1.0
527,761,White/Blonde,Blonde/White,1.0,6.0,82545.0,82545.0,1.0
528,762,White/Apricot,White & Apricot,148.0,56.0,82545.0,82545.0,1.0
529,763,White & Apricot,White/Apricot,56.0,148.0,82545.0,82545.0,1.0
530,768,Gold/White,White / Gold,87.0,50.0,82545.0,82545.0,1.0
531,769,White / Gold,Gold/White,50.0,87.0,82545.0,82545.0,1.0
532,770,BLONDE,Blonde,93.0,50.0,82545.0,82545.0,1.0
533,771,Blonde,BLONDE,50.0,93.0,82545.0,82545.0,1.0
534,774,White/Cream,White & Cream,82.0,49.0,82545.0,82545.0,1.0
535,775,White & Cream,White/Cream,49.0,82.0,82545.0,82545.0,1.0
536,782,Black & Tan & White,Black/Tan/White,134.0,53.0,82545.0,82545.0,1.0
537,783,Black/Tan/White,Black & Tan & White,53.0,134.0,82545.0,82545.0,1.0
538,790,Brown/Tan,Tan & Brown,100.0,56.0,82545.0,82545.0,1.0
539,791,Tan & Brown,Brown/Tan,56.0,100.0,82545.0,82545.0,1.0
540,798,Black/Silver,Black & Silver,57.0,30.0,82545.0,82545.0,1.0
541,799,Black & Silver,Black/Silver,30.0,57.0,82545.0,82545.0,1.0
542,802,Blue/Grey,Blue & Grey,37.0,28.0,82545.0,82545.0,1.0
543,803,Blue & Grey,Blue/Grey,28.0,37.0,82545.0,82545.0,1.0
544,816,Black & Brown & White,White & Brown & Black,54.0,25.0,82545.0,82545.0,1.0
545,817,White & Brown & Black,Black & Brown & White,25.0,54.0,82545.0,82545.0,1.0
546,818,BLUE/BLACK,Black/Blue,38.0,25.0,82545.0,82545.0,1.0
547,819,Black/Blue,BLUE/BLACK,25.0,38.0,82545.0,82545.0,1.0
548,820,Fawn/White,White/Fawn,74.0,60.0,82545.0,82545.0,1.0
549,821,White/Fawn,Fawn/White,60.0,74.0,82545.0,82545.0,1.0
550,824,Tan & Sable,Sable/Tan,23.0,9.0,82545.0,82545.0,1.0
551,825,Sable/Tan,Tan & Sable,9.0,23.0,82545.0,82545.0,1.0
552,826,BLACK/CREAM,Cream/Black,23.0,21.0,82545.0,82545.0,1.0
553,827,Cream/Black,BLACK/CREAM,21.0,23.0,82545.0,82545.0,1.0
554,828,Red/White,Red & White,329.0,136.0,82545.0,82545.0,1.0
555,829,Red & White,Red/White,136.0,329.0,82545.0,82545.0,1.0
556,834,Liver/White,White/Liver,98.0,19.0,82545.0,82545.0,1.0
557,835,White/Liver,Liver/White,19.0,98.0,82545.0,82545.0,1.0
558,836,White/Caramel,Caramel/White,49.0,21.0,82545.0,82545.0,1.0
559,837,Caramel/White,White/Caramel,21.0,49.0,82545.0,82545.0,1.0
560,842,Honey/White,White/Honey,38.0,18.0,82545.0,82545.0,1.0
561,843,White/Honey,Honey/White,18.0,38.0,82545.0,82545.0,1.0
562,848,Blue/Tan,Blue & Tan,51.0,17.0,82545.0,82545.0,1.0
563,849,Blue & Tan,Blue/Tan,17.0,51.0,82545.0,82545.0,1.0
564,852,White/Beige,Beige/White,33.0,17.0,82545.0,82545.0,1.0
565,853,Beige/White,White/Beige,17.0,33.0,82545.0,82545.0,1.0
566,854,Apricot & Cream,APRICOT/CREAM,15.0,13.0,82545.0,82545.0,1.0
567,855,APRICOT/CREAM,Apricot & Cream,13.0,15.0,82545.0,82545.0,1.0
568,858,Red/Black,Black/Red,22.0,15.0,82545.0,82545.0,1.0
569,859,Black/Red,Red/Black,15.0,22.0,82545.0,82545.0,1.0
570,864,White/Ginger,Ginger/White,13.0,10.0,82545.0,82545.0,1.0
571,865,Ginger/White,White/Ginger,10.0,13.0,82545.0,82545.0,1.0
572,874,Sable/White,Sable & White,82.0,56.0,82545.0,82545.0,1.0
573,875,Sable & White,Sable/White,56.0,82.0,82545.0,82545.0,1.0
574,880,Sable/Brown,Sable Brown,9.0,1.0,82545.0,82545.0,1.0
575,881,Sable Brown,Sable/Brown,1.0,9.0,82545.0,82545.0,1.0
576,884,White/Sandy,Sandy & White,8.0,7.0,82545.0,82545.0,1.0
577,885,Sandy & White,White/Sandy,7.0,8.0,82545.0,82545.0,1.0
578,890,Blue/Merle,Blue Merle,70.0,35.0,82545.0,82545.0,1.0
579,891,Blue Merle,Blue/Merle,35.0,70.0,82545.0,82545.0,1.0
580,892,Gold/Brown,Gold & Brown,22.0,19.0,82545.0,82545.0,1.0
581,893,Gold & Brown,Gold/Brown,19.0,22.0,82545.0,82545.0,1.0
582,894,Grey/Brown,Brown/Grey,9.0,8.0,82545.0,82545.0,1.0
583,895,Brown/Grey,Grey/Brown,8.0,9.0,82545.0,82545.0,1.0
584,900,Brindle & Tan,Brindle/Tan,7.0,7.0,82545.0,82545.0,1.0
585,901,Brindle/Tan,Brindle & Tan,7.0,7.0,82545.0,82545.0,1.0
586,902,Blue/White,White/Blue,86.0,26.0,82545.0,82545.0,1.0
587,903,White/Blue,Blue/White,26.0,86.0,82545.0,82545.0,1.0
588,904,Chocolate/White,Chocolate & White,60.0,12.0,82545.0,82545.0,1.0
589,905,Chocolate & White,Chocolate/White,12.0,60.0,82545.0,82545.0,1.0
590,906,Black & Caramel,Caramel/Black,7.0,3.0,82545.0,82545.0,1.0
591,907,Caramel/Black,Black & Caramel,3.0,7.0,82545.0,82545.0,1.0
592,912,Cream/Brown,Cream & Brown,17.0,14.0,82545.0,82545.0,1.0
593,913,Cream & Brown,Cream/Brown,14.0,17.0,82545.0,82545.0,1.0
594,918,Tan/Silver,Silver/Tan,6.0,5.0,82545.0,82545.0,1.0
595,919,Silver/Tan,Tan/Silver,5.0,6.0,82545.0,82545.0,1.0
596,922,White/Champagne,Champagne & White,6.0,3.0,82545.0,82545.0,1.0
597,923,Champagne & White,White/Champagne,3.0,6.0,82545.0,82545.0,1.0
598,924,Orange/White,Orange & White,14.0,8.0,82545.0,82545.0,1.0
599,925,Orange & White,Orange/White,8.0,14.0,82545.0,82545.0,1.0
600,926,Yellow & White,White/Yellow,7.0,5.0,82545.0,82545.0,1.0
601,927,White/Yellow,Yellow & White,5.0,7.0,82545.0,82545.0,1.0
602,932,Sable/Black,Black/Sable,6.0,5.0,82545.0,82545.0,1.0
603,933,Black/Sable,Sable/Black,5.0,6.0,82545.0,82545.0,1.0
604,934,Red/Brown,Red & Brown,62.0,34.0,82545.0,82545.0,1.0
605,935,Red & Brown,Red/Brown,34.0,62.0,82545.0,82545.0,1.0
606,944,Beige/Black,Beige & Black,8.0,4.0,82545.0,82545.0,1.0
607,945,Beige & Black,Beige/Black,4.0,8.0,82545.0,82545.0,1.0
608,948,White & Brown & Grey,Grey & Brown & White,3.0,1.0,82545.0,82545.0,1.0
609,949,Grey & Brown & White,White & Brown & Grey,1.0,3.0,82545.0,82545.0,1.0
610,950,Blue & Silver,BLUE AND SILVER,3.0,2.0,82545.0,82545.0,1.0
611,951,BLUE AND SILVER,Blue & Silver,2.0,3.0,82545.0,82545.0,1.0
612,952,Fawn/Brown,Fawn & Brown,7.0,6.0,82545.0,82545.0,1.0
613,953,Fawn & Brown,Fawn/Brown,6.0,7.0,82545.0,82545.0,1.0
614,954,BLACK/GINGER,Ginger/Black,3.0,1.0,82545.0,82545.0,1.0
