,w1,w2,count1,count2,total1,total2,isDuplicate
2551,Kazakhstan,Turkey,108.0,587.0,100048.0,100048.0,0.0
2552,MD,MI,6.0,15.0,626.0,626.0,0.0
2553,W12a,Y01,1.0,33.0,2150.0,2150.0,0.0
2554,"The Ram Law Firm, P.A.","Attorney at Law, US Immigration & Nationality Law",1.0,1.0,374362.0,374362.0,0.0
2555,cannabisandhemp,San-Francisco-Figure-Drawing-Painting-Meetup,1.0,56.0,5807.0,5807.0,0.0
2556,customer service jobs,leisure tourism jobs,1548.0,954.0,50000.0,50000.0,0.0
2557,NPAW,ORH,29512.0,7593.0,403984.0,403984.0,0.0
2558,Puebla UberX,Costa Rica Rural,53.0,4.0,90287.0,90287.0,0.0
2559,China,Congo,134.0,128.0,671205.0,671205.0,0.0
2560,NORTHWEST IND,HEALY HEIGHTS,89.0,6.0,63279.0,63279.0,0.0
2561,NCON,WOAK,1.0,1.0,46.0,46.0,0.0
2562,837,228,1.0,20.0,10001.0,10001.0,0.0
2563,"17,24","10,11",2.0,10.0,225363.0,225363.0,0.0
2564,49,Romania,1.0,10782.0,320551.0,320551.0,0.0
2565,BERRYBANK,Mount Rowan,3.0,162.0,158026.0,158026.0,0.0
2566,"Blacksmiths, hammersmiths, and forging-press workers",Food and beverage tasters and graders,3.0,3.0,41544.0,41544.0,0.0
2567,Maryland,New York,142.0,549.0,7930.0,7930.0,0.0
2568,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 PHP/5.4.16 mod_jk/1.2.40,tsa_c,1.0,2.0,1781.0,1781.0,0.0
2569,St. Martin (French part),Samoa,1.0,1.0,269.0,269.0,0.0
2570,Rhodesian,Italian,1.0,29.0,208.0,208.0,0.0
2571,ME,NM,32.0,32.0,2720.0,2720.0,0.0
2572,Industrial/Manufacturing EngineeringGeneral/Other: Engineering,"Grayslake, IL",1.0,1.0,22000.0,22000.0,0.0
2573,00801-5030,00831-1237,2.0,1.0,1973.0,1973.0,0.0
2574,Health & Wellbeing,Language & Ethnic Identity,36.0,13.0,602.0,602.0,0.0
2575,PG,CT,27.0,1.0,24957.0,24957.0,0.0
2576,Israeli new shekel,Afghan afghani,2.0,1.0,263.0,263.0,0.0
2577,SALE,E_NIRB,5.0,52.0,11106.0,11106.0,0.0
2578,CY.DE,NM,2.0,1.0,24957.0,24957.0,0.0
2579,exports_of_services,changes_in_inventories,8018.0,12492.0,191325.0,191325.0,0.0
2580,Emergency,Low,1004.0,636380.0,2799914.0,2799914.0,0.0
2581,G15,S02,4.0,21.0,1420.0,1420.0,0.0
2582,New Hampshire,Wyoming,16.0,16.0,2720.0,2720.0,0.0
2583,Hayes Valley,Potrero Hill,5489.0,4293.0,198900.0,198900.0,0.0
2584,"7,1","12,2",1.0,1.0,258.0,258.0,0.0
2585,Sierra Leone,Philippines,368.0,368.0,73646.0,73646.0,0.0
2586,MI,TX,80.0,128.0,2720.0,2720.0,0.0
2587,PR,OM,3.0,8.0,151623.0,151623.0,0.0
2588,"China, Hong Kong SAR",Montserrat,368.0,368.0,73646.0,73646.0,0.0
2589,Includes Administrative and support service activities.,Statistical discrepancy between Gross domestic product by production and expenditure approach.,1.0,1.0,68023.0,68023.0,0.0
2590,INPAT,ALLOTH,12.0,2.0,11106.0,11106.0,0.0
2591,changes_in_inventories,imports_of_goods_and_services,6958.0,9192.0,80583.0,80583.0,0.0
2592,Caprettone,Pinot Meunier,1.0,19.0,150930.0,150930.0,0.0
2593,CA,AR,1699.0,254.0,21112.0,21112.0,0.0
2594,1999 ESP euro / euro,loti,240.0,72.0,320551.0,320551.0,0.0
2595,Pl,Rw,538.0,5.0,198900.0,198900.0,0.0
2596,E_IR,E_D122,66.0,52.0,11106.0,11106.0,0.0
2597,American Indian or Alaska Native,Black or African American,2.0,1.0,466566.0,466566.0,0.0
2598,OVC2_2,COPD5_3,55.0,468.0,403984.0,403984.0,0.0
2599,Motor Vehicle Theft,Trespass,3449.0,2805.0,61497.0,61497.0,0.0
2600,DUII,Gambling,1970.0,1.0,63279.0,63279.0,0.0
2601,White City,Vicente Calderon,1.0,3.0,4572.0,4572.0,0.0
2602,MultiUtilities,Internet & Direct Marketing Retail,13.0,4.0,505.0,505.0,0.0
2603,I-IDENTIFIER,I-SYSTEMATIC,77.0,2098.0,667075.0,667075.0,0.0
2604,SAT,YAM,1.0,1.0,842.0,842.0,0.0
2605,Alaska,Alabama,106.0,820.0,21112.0,21112.0,0.0
2606,KOV,WEB,1.0,1.0,842.0,842.0,0.0
2607,Tennessee,Georgia,1.0,1.0,52.0,52.0,0.0
2608,Coombsville,Givry,15.0,17.0,150930.0,150930.0,0.0
2609,Shoemaking and related machine operators,Tobacco preparers and tobacco products makers,1.0,2.0,41544.0,41544.0,0.0
2610,MONTAVILLA,ELIOT,1560.0,961.0,63279.0,63279.0,0.0
2611,BOOKMARK,COMMENT CREATED,2463.0,1611.0,72312.0,72312.0,0.0
2612,constr type 2,constr type 4,4068.0,381.0,198900.0,198900.0,0.0
2613,Emergency,TV,2148.0,105306.0,943111.0,943111.0,0.0
2614,California,Virginia,1699.0,485.0,21112.0,21112.0,0.0
2615,SYLVAN-HIGHLNDS,OVERLOOK,90.0,708.0,64618.0,64618.0,0.0
2616,590,141,1366.0,7.0,82958.0,82958.0,0.0
2617,630,W31,1220.0,2.0,80256.0,80256.0,0.0
2618,R3Y2,Y11,33.0,3.0,2117.0,2117.0,0.0
2619,"9,18",8,2.0,782.0,223379.0,223379.0,0.0
2620,CATHEDRAL PARK,ARDENWALD,274.0,14.0,61779.0,61779.0,0.0
2621,Computer Systems Analysts,Meeting and Convention Planners,36700.0,2.0,374362.0,374362.0,0.0
2622,theater,christmas tree lot,219.0,18.0,198900.0,198900.0,0.0
2623,Connecticut,Louisiana,8.0,23.0,910.0,910.0,0.0
2624,VUT,CAN,23.0,25.0,6285.0,6285.0,0.0
2625,New Romanian Leu,Sudanese pound,432.0,104.0,48269.0,48269.0,0.0
2626,IQ.WEF.PORT.XQ,SP.DYN.AMRT.MA,3.0,56.0,373.0,373.0,0.0
2627,23/07/2010,25/02/2011,45.0,45.0,8190.0,8190.0,0.0
2628,blast_furnace_gas,hard_coal,11963.0,42307.0,1189482.0,1189482.0,0.0
2629,Dominica,Lithuania,46.0,26.0,9237.0,9237.0,0.0
2630,Electronic Equipment & Instruments,Integrated Telecommunications Services,1.0,4.0,505.0,505.0,0.0
2631,V15,P15,8.0,7.0,1420.0,1420.0,0.0
2632,Cardinia Shire Council,Frankston City Council,41.0,290.0,34857.0,34857.0,0.0
2633,ha,kn,1.0,43.0,85881.0,85881.0,0.0
2634,Bastardo,Hondarrabi Zuri,2.0,17.0,129971.0,129971.0,0.0
2635,radio & tv stations,theater,36.0,189.0,198900.0,198900.0,0.0
2636,FRMT,SFIA,233479.0,267111.0,9971582.0,9971582.0,0.0
2637,BUCKMAN-EAST,FOSTER-POWELL,629.0,695.0,61497.0,61497.0,0.0
2638,"Works, Infrastructure",Construction Supervision,11566.0,3924.0,151623.0,151623.0,0.0
2639,Disorderly Conduct,Stolen Property,3975.0,55.0,61281.0,61281.0,0.0
2640,ID,MS,8031.0,13403.0,768922.0,768922.0,0.0
2641,Oregon,Missouri,32.0,96.0,2720.0,2720.0,0.0
2642,I-ABBREVIATION,B-FORMULA,59.0,3441.0,571153.0,571153.0,0.0
2643,Cancer,Oral Health,11605.0,7593.0,403984.0,403984.0,0.0
2644,Kolkata,Bangalore,61.0,66.0,636.0,636.0,0.0
2645,Quito Cabify Executive,México DF Taxi de Sitio,88.0,3506.0,90287.0,90287.0,0.0
2646,N,Y,2507.0,2450.0,374362.0,374362.0,0.0
2647,Lithuania,Dominica,26.0,46.0,9237.0,9237.0,0.0
2648,"17,25","6,73",1.0,4.0,595971.0,595971.0,0.0
2649,AFG,HTI,34.0,10.0,2772.0,2772.0,0.0
2650,7,15,119.0,63.0,100048.0,100048.0,0.0
2651,LA,UT,5.0,4.0,558.0,558.0,0.0
2652,AZ,VA,64.0,48.0,2720.0,2720.0,0.0
2653,KAZAKHSTAN,ALGERIA,103.0,30.0,374362.0,374362.0,0.0
2654,White/Cinnamon,White Biscuit,1.0,2.0,82545.0,82545.0,0.0
2655,W16a,R1X3,6.0,33.0,2117.0,2117.0,0.0
2656,New Mexico,Texas,24.0,24.0,1224.0,1224.0,0.0
2657,Nagpur,Cape Town,3.0,7.0,636.0,636.0,0.0
2658,Terrier Fox Mini,English Bullmastiff,5.0,1.0,82545.0,82545.0,0.0
2659,Guinea,Zimbabwe,526.0,114.0,151623.0,151623.0,0.0
2660,ZAMBIA,POLAND,1.0,4.0,1973.0,1973.0,0.0
2661,Layer 1 Up,Repositioning,405.0,323.0,2314.0,2314.0,0.0
2662,expense_LumpSumBenefits,PVFNC_EE,1.0,1.0,280.0,280.0,0.0
2663,Veneto,Saint-Croix-du-Mont,162.0,3.0,129971.0,129971.0,0.0
2664,Serbia,Sri Lanka,26.0,46.0,9237.0,9237.0,0.0
2665,Massachusetts,Kentucky,372.0,333.0,21112.0,21112.0,0.0
2666,24,26,13.0,9.0,191325.0,191325.0,0.0
2667,Guinea,Rwanda,414.0,368.0,80583.0,80583.0,0.0
2668,WINCHELSEA,melville forest,616.0,25.0,158026.0,158026.0,0.0
2669,Mean,Number,10550.0,32419.0,403984.0,403984.0,0.0
2670,"11,17","6,40,41",15.0,3.0,595971.0,595971.0,0.0
2671,Red Pied,Pink,2.0,1.0,82545.0,82545.0,0.0
2672,QuickBooks-Business-Coach,New-York-Beginners-Acting-Training-Meetup,12.0,1.0,5807.0,5807.0,0.0
2673,Macedonia,Slovenia,16.0,94.0,150930.0,150930.0,0.0
2674,Cambodia,Gabon,19.0,10.0,2772.0,2772.0,0.0
2675,marketing jobs,estate agent jobs,1463.0,905.0,50000.0,50000.0,0.0
2676,Microsoft-IIS/6.0,Apache/2.2.26 (Unix) mod_ssl/2.2.26 OpenSSL/1.0.1e-fips DAV/2 mod_bwlimited/1.4,14.0,1.0,1781.0,1781.0,0.0
2677,MAC,SST,1519.0,1519.0,401016.0,401016.0,0.0
2678,OK,GA,7386.0,7354.0,403984.0,403984.0,0.0
2679,ZIMBABWE,NICARAGUA,10.0,7.0,374362.0,374362.0,0.0
2680,E COLUMBIA,GRESHAM - WILKES EAST,252.0,31.0,61281.0,61281.0,0.0
2681,Construction - Industrial Facilities and InfrastructureTelecommunications ServicesOther/Not Classified,Computer HardwareComputer SoftwareHealthcare Services,1.0,1.0,22000.0,22000.0,0.0
2682,Financials,Telecommunications Services,64.0,5.0,505.0,505.0,0.0
2683,Compliance Officers,Surgeons,354.0,343.0,374362.0,374362.0,0.0
2684,560,141,957.0,7.0,59853.0,59853.0,0.0
2685,small colony,ID by non-expert from trawl survey,1.0,24495.0,513373.0,513373.0,0.0
2686,other_activities_isic_j_p,mining_manufacturing_utilities_isic_c_e,9234.0,9234.0,73645.0,73645.0,0.0
2687,Poland,Ecuador,1056.0,216.0,100048.0,100048.0,0.0
2688,Campi Flegrei,Cabernet d'Anjou,18.0,3.0,129971.0,129971.0,0.0
2689,PITT,GLEN,76346.0,75719.0,3313625.0,3313625.0,0.0
2690,Turkmenistan,"Micronesia, Federated States of",19.0,20.0,151623.0,151623.0,0.0
2691,Society of Camera Operators,Jupiter Award,1.0,5.0,331.0,331.0,0.0
2692,720,610,826.0,1008.0,64618.0,64618.0,0.0
2693,Solomon Islands,Puerto Rico,46.0,46.0,9234.0,9234.0,0.0
2694,Interest and Dividends,Refunds/Withdrawals,1.0,1.0,280.0,280.0,0.0
2695,Puerto Rico,Missouri,229.0,516.0,21112.0,21112.0,0.0
2696,agriculture_hunting_forestry_fishing_isic_a_b,total_value_added,8997.0,9089.0,72485.0,72485.0,0.0
2697,tortie,buff,1535.0,11.0,29421.0,29421.0,0.0
2698,LBP,WST,2077.0,7395.0,671205.0,671205.0,0.0
2699,LGBT,Games,6.0,20.0,602.0,602.0,0.0
2700,IMN,PSE,1172.0,2.0,59228.0,59228.0,0.0
2701,CONCORDIA,MONTAVILLA,502.0,1656.0,61281.0,61281.0,0.0
2702,St. Louis,Washington,16.0,64.0,2720.0,2720.0,0.0
2703,CO,CU,20.0,19.0,24957.0,24957.0,0.0
2704,NZD,DKK,355.0,196.0,108129.0,108129.0,0.0
2705,17,"5,14",122.0,3.0,227092.0,227092.0,0.0
2706,Indonesia,Philippines,618.0,1686.0,215337.0,215337.0,0.0
2707,Caesars Palace Grand Prix,Spanish Grand Prix,2.0,48.0,997.0,997.0,0.0
2708,Y,N,2450.0,2507.0,374362.0,374362.0,0.0
2709,Contra Costa County,Texas,16.0,80.0,2720.0,2720.0,0.0
2710,Grandville,Leesburg,1.0,1.0,24591.0,24591.0,0.0
2711,R1Y8,R1Z5,33.0,33.0,2117.0,2117.0,0.0
2712,LKA,ABW,2450.0,734.0,463231.0,463231.0,0.0
2713,CATEGORY 2 PENSIONER,Dog - Aged over 10 Years,779.0,85.0,158026.0,158026.0,0.0
2714,MA,KW,452.0,22.0,151623.0,151623.0,0.0
2715,"Integrated household survey (IHS), 1999","Expenditure survey/budget survey (ES/BS), 2013",1.0,6.0,263.0,263.0,0.0
2716,U15,U03,5.0,14.0,1420.0,1420.0,0.0
2717,WSPR,SANL,36.0,226434.0,9971582.0,9971582.0,0.0
2718,Level Percent Closed,Level DollarClosed,868.0,1.0,2720.0,2720.0,0.0
2719,Brazil,Monaco,2.0,1.0,73.0,73.0,0.0
2720,vakarinis,rytinis,917202.0,1837593.0,2933938.0,2933938.0,0.0
2721,Kansas,North Carolina,24.0,24.0,1224.0,1224.0,0.0
2722,570,921,843.0,854.0,61281.0,61281.0,0.0
2723,VRM,PKB,566.0,971.0,610676.0,610676.0,0.0
2724,St. Lucia,Arab World,1.0,1.0,269.0,269.0,0.0
2725,Alphington,Blackburn,79.0,90.0,34857.0,34857.0,0.0
2726,30,972,22.0,1285.0,61779.0,61779.0,0.0
2727,Agreement with subsequent status,Status unclear,6.0,7.0,1518.0,1518.0,0.0
2728,141,590,7.0,1366.0,82958.0,82958.0,0.0
2729,5OP,CN,3.0,463.0,24957.0,24957.0,0.0
2730,vatu,(second) Kwanza,323.0,444.0,227092.0,227092.0,0.0
2731,ULEYBURY,SEAFORD RISE,84.0,1188.0,82545.0,82545.0,0.0
2732,"Income survey (IS), 2014","Core Welfare Indicator Questionnaire Survey (CWIQ), 2007",1.0,2.0,263.0,263.0,0.0
2733,NV,NC,26.0,26.0,11106.0,11106.0,0.0
2734,Local_08,Local_09,27.0,2.0,425.0,425.0,0.0
2735,plus_statistical_discrepancy,real_estate_activities,8.0,2982.0,68023.0,68023.0,0.0
2736,Mali,Lower middle income,1.0,1.0,269.0,269.0,0.0
2737,New-York-Broadway-Museum-and-Culture-lovers,Salon-NYC,1.0,4.0,5807.0,5807.0,0.0
2738,Osage County,Snyder County,1.0,1.0,910.0,910.0,0.0
2739,HALLO,USC,324.0,353.0,610676.0,610676.0,0.0
2740,convertible marks,Costa Rican colon,360.0,833.0,61626.0,61626.0,0.0
2741,Switzerland,Georgia,4.0,43.0,150930.0,150930.0,0.0
2742,good - ID from video,ID from Image,8334.0,1173.0,513373.0,513373.0,0.0
2743,I-MULTIPLE,B-MULTIPLE,650.0,188.0,662207.0,662207.0,0.0
2744,80,"17,34",15.0,3.0,223379.0,223379.0,0.0
2745,Sex Offenses,Vandalism,369.0,5224.0,61779.0,61779.0,0.0
2746,Fraud,Robbery,2211.0,1120.0,64618.0,64618.0,0.0
2747,Savoie,Tasmania,1.0,47.0,150930.0,150930.0,0.0
2748,questionable - ID from video,expert with sample,60.0,231.0,513373.0,513373.0,0.0
2749,Czech,Australian,1.0,17.0,842.0,842.0,0.0
2750,NLD,GUM,1519.0,1519.0,401016.0,401016.0,0.0
2751,Tonga,Malta,368.0,368.0,72485.0,72485.0,0.0
2752,Grey/Ginger,Black & Tan & Brown,1.0,17.0,82545.0,82545.0,0.0
2753,United Republic of Tanzania: Zanzibar,Ireland,26.0,46.0,9234.0,9234.0,0.0
2754,prkng garage/private,auto repairs,102.0,239.0,198900.0,198900.0,0.0
2755,Brussels,Edinburgh,3204.0,1865.0,125527.0,125527.0,0.0
2756,680,912,1001.0,710.0,61779.0,61779.0,0.0
2757,Ethiopia [up to 1993],3,98.0,25.0,215337.0,215337.0,0.0
2758,Iowa,New Jersey,332.0,1170.0,48722.0,48722.0,0.0
2759,Larceny,Embezzlement,22048.0,151.0,61281.0,61281.0,0.0
2760,E_102,AVERAG,52.0,1.0,11106.0,11106.0,0.0
2761,Layer 1 Up,Layer 3 Down,27.0,49.0,605.0,605.0,0.0
2762,"Own use, faucet, community water system","Shared, faucet, community water system",16093.0,4614.0,41544.0,41544.0,0.0
2763,"Current taxes on income, wealth, etc.",NET DOMESTIC PRODUCT,6696.0,3546.0,227092.0,227092.0,0.0
2764,LVA,LBY,47.0,46.0,6285.0,6285.0,0.0
2765,Movements & Politics,Arts & Culture,12.0,9.0,602.0,602.0,0.0
2766,E_P,E_D123,30.0,52.0,11106.0,11106.0,0.0
2767,Hattiesburg,Pittsburgh,1.0,1.0,558.0,558.0,0.0
2768,SBRN,MCAR,58741.0,87233.0,3313625.0,3313625.0,0.0
2769,Missouri,Hawaii,12610.0,24.0,359836.0,359836.0,0.0
2770,electricity_gas_steam_and_air_conditioning_supply,equals_value_added_gross_at_basic_prices,1358.0,4418.0,68023.0,68023.0,0.0
2771,Local365 ($80 plus tax),Semester Membership,4005.0,900.0,649231.0,649231.0,0.0
2772,Dinar,Kenya Shillings,1126.0,352.0,61626.0,61626.0,0.0
2773,Apache/2.2.0 (Fedora),nginx,1.0,211.0,1781.0,1781.0,0.0
2774,Semi-finals,Group G,36.0,30.0,4572.0,4572.0,0.0
2775,Australia,San Marino,4787.0,347.0,320551.0,320551.0,0.0
2776,Wyoming,Nevada,1.0,1.0,52.0,52.0,0.0
2777,Bird,Livestock,334.0,9.0,78256.0,78256.0,0.0
2778,Brittany Cross,American Staffordshire Terrier Cross,4.0,121.0,82545.0,82545.0,0.0
2779,3,Slovenia,11.0,481.0,48269.0,48269.0,0.0
2780,Lilangeni,new sol,828.0,564.0,61626.0,61626.0,0.0
2781,Togo,Kenya,258.0,5812.0,165808.0,165808.0,0.0
2782,Napa-Sonoma-Lake,Santa Cruz County,2.0,6.0,150930.0,150930.0,0.0
2783,Zimbabwe,Ireland,46.0,46.0,9234.0,9234.0,0.0
2784,749,797,1.0,1.0,10001.0,10001.0,0.0
2785,R1W3,Z11,33.0,3.0,2117.0,2117.0,0.0
2786,MDA,HND,130.0,132.0,21477.0,21477.0,0.0
2787,New South Wales,Rhein-Mosel,246.0,2.0,150930.0,150930.0,0.0
2788,Grade 5,Health Programs,2123.0,339.0,41544.0,41544.0,0.0
2789,MCAR,SBRN,87233.0,58741.0,3313625.0,3313625.0,0.0
2790,CU,CO,19.0,20.0,24957.0,24957.0,0.0
2791,Restroom,Activity Center,1036.0,150.0,5494.0,5494.0,0.0
2792,SVK,LTE,1519.0,1519.0,401016.0,401016.0,0.0
2793,Morocco,Liberia,1355.0,1369.0,165808.0,165808.0,0.0
2794,CA-SB DBE MBE MOSB SB WBE WOSB,CA-SBE DBE MBE,1.0,3.0,346018.0,346018.0,0.0
2795,Spayed Female Kitten,Intact Female Cat,4151.0,1706.0,29421.0,29421.0,0.0
2796,Total Death Benefits,PV of Retiree Benefits,1.0,1.0,280.0,280.0,0.0
2797,Brazil,Slovenia,52.0,87.0,129971.0,129971.0,0.0
2798,WOODCROFT,MOUNT OSMOND,2118.0,88.0,82545.0,82545.0,0.0
2799,IT,ST,366.0,19.0,2483304.0,2483304.0,0.0
2800,"20,21",14,2.0,8.0,100048.0,100048.0,0.0
2801,Liquor Laws,Sex Offenses,2904.0,404.0,61281.0,61281.0,0.0
2802,Ireland,Greenland,414.0,377.0,81106.0,81106.0,0.0
2803,T40,D114,54.0,52.0,11106.0,11106.0,0.0
2804,BE,AU,274.0,1846.0,63465.0,63465.0,0.0
2805,Suriname dollar,lats,47.0,1169.0,227092.0,227092.0,0.0
2806,Z14,X16b,32.0,5.0,2150.0,2150.0,0.0
2807,Household consumption expenditure (including Non-profit institutions serving households),Gross fixed capital formation (including Acquisitions less disposals of valuables),9188.0,9188.0,81106.0,81106.0,0.0
2808,ASHB,BALB,71511.0,78062.0,3313625.0,3313625.0,0.0
2809,23,PB3,1.0,2.0,63279.0,63279.0,0.0
2810,B-SYSTEMATIC,I-FORMULA,6816.0,430.0,662207.0,662207.0,0.0
2811,Mississippi,Oklahoma,3581.0,12612.0,359836.0,359836.0,0.0
2812,00772-9659,00940-1265,1.0,1.0,1351.0,1351.0,0.0
2813,CROYDON PARK,URRBRAE,367.0,133.0,82545.0,82545.0,0.0
2814,Woodinville,Athens,2.0,3.0,558.0,558.0,0.0
2815,W21,952,1.0,1250.0,61497.0,61497.0,0.0
2816,TheLaunchLab,MESTAfrica,1177.0,2184.0,24933.0,24933.0,0.0
2817,Weather,Food,413034.0,128388.0,2483304.0,2483304.0,0.0
2818,ASHCREEK,GRESHAM - NORTH GRESHAM,97.0,12.0,59853.0,59853.0,0.0
2819,30/03/2012,12/04/2013,45.0,45.0,8190.0,8190.0,0.0
2820,New Jersey,New Mexico,48.0,32.0,2720.0,2720.0,0.0
2821,RI,NH,8113.0,8330.0,240579.0,240579.0,0.0
2822,"Priority survey (PS), 2012","Integrated household survey (IHS), 2004",1.0,1.0,263.0,263.0,0.0
2823,subclass,subfamily,132.0,3720.0,513373.0,513373.0,0.0
2824,HI,LA,92.0,329.0,21112.0,21112.0,0.0
2825,NC,SC,49255.0,25613.0,619129.0,619129.0,0.0
2826,902,841,1584.0,501.0,82958.0,82958.0,0.0
2827,Mongolia,Zimbabwe,964.0,4034.0,671205.0,671205.0,0.0
2828,"social and personal services"".",including government services,1.0,1.0,223379.0,223379.0,0.0
2829,litas,Sri Lanka rupee,411.0,200.0,61626.0,61626.0,0.0
2830,Hungary,Poland,378.0,317.0,48269.0,48269.0,0.0
2831,Blue/Fawn,Red/Silver,22.0,2.0,82545.0,82545.0,0.0
2832,"2,5","29,30",1.0,48.0,225363.0,225363.0,0.0
2833,Tennessee,North Carolina,121.0,238.0,7930.0,7930.0,0.0
2834,RICHMOND,HEALY HEIGHTS,881.0,5.0,73590.0,73590.0,0.0
2835,Plus: Statistical discrepancy,Imports of services,4766.0,9108.0,188939.0,188939.0,0.0
2836,PARAGUAY,THAILAND,59.0,872.0,374362.0,374362.0,0.0
2837,UA,IL,636.0,922.0,2483304.0,2483304.0,0.0
2838,DMA,INX,1.0,1.0,269.0,269.0,0.0
2839,LO3,152,1.0,2.0,63279.0,63279.0,0.0
2840,Breede River Valley,Sagrada Familia,1.0,2.0,129971.0,129971.0,0.0
2841,NAURU,MADAGASCAR,69.0,3384.0,884244.0,884244.0,0.0
2842,Texas,Michigan,3664.0,1638.0,48722.0,48722.0,0.0
2843,EQUATORIAL GUINEA,GIBRALTAR,2736.0,80.0,884244.0,884244.0,0.0
2844,ID,WY,7354.0,7386.0,403984.0,403984.0,0.0
2845,CA-SB CA-SBE MOSB,CA-MB CA-SB MBE,12.0,214.0,346018.0,346018.0,0.0
2846,North America,Papunesia,1045.0,4841.0,18975.0,18975.0,0.0
2847,Imports of goods and services,Gross Domestic Product (GDP),9192.0,9234.0,81106.0,81106.0,0.0
2848,R1Z4,X12a,33.0,1.0,2117.0,2117.0,0.0
2849,chemical processing,artist live/work,9.0,443.0,198900.0,198900.0,0.0
2850,One-Thousand-and-One-Nights-in-Chicago,Trailblazers-Entrepreneurs-Innovators,1.0,3.0,5807.0,5807.0,0.0
2851,rial Omani,Slovenian tolar,44.0,348.0,227092.0,227092.0,0.0
2852,"Assault, Simple",Forgery,3935.0,578.0,61497.0,61497.0,0.0
2853,French,Greek,5351.0,2189.0,399918.0,399918.0,0.0
2854,EE,CM,40.0,601.0,151623.0,151623.0,0.0
2855,NV,RI,152.0,60.0,21112.0,21112.0,0.0
2856,roofing materials,prkng garage/public,1.0,207.0,198900.0,198900.0,0.0
2857,New York,Alaska,7778.0,7354.0,403984.0,403984.0,0.0
2858,incomplete,withdrawn,2.0,1754.0,198900.0,198900.0,0.0
2859,PEOTH,D304,3.0,52.0,11106.0,11106.0,0.0
2860,New Zealand,Panama,40.0,8.0,25090.0,25090.0,0.0
2861,Housing and community amenities,Equals: General government final consumption expenditure,4079.0,6808.0,48269.0,48269.0,0.0
2862,Eritrea,Nicaragua,26.0,46.0,9234.0,9234.0,0.0
2863,VA,MS,48.0,16.0,2720.0,2720.0,0.0
2864,19TH,16TH,1.0,1.0,46.0,46.0,0.0
2865,InvestmentReturn_30yr,notes_PlanBasics,1.0,1.0,280.0,280.0,0.0
2866,SAMOA,SINGAPORE,1.0,706.0,374362.0,374362.0,0.0
2867,q13EmpMeasTakeHomeProject,q23FrameExpressJS,1.0,1.0,452.0,452.0,0.0
2868,Wisconsin,Ohio,24.0,36.0,910.0,910.0,0.0
2869,NH,AR,7383.0,7648.0,403984.0,403984.0,0.0
2870,Georgia,Vermont,512.0,60.0,21112.0,21112.0,0.0
2871,Indonesian rupiah,Kazakh tenge,1.0,1.0,263.0,263.0,0.0
2872,02G,16E,27852.0,192.0,399918.0,399918.0,0.0
2873,42,"4,13",318.0,1.0,223379.0,223379.0,0.0
2874,Agribusiness,Aerospace,939.0,4166.0,374362.0,374362.0,0.0
2875,NCON,DBRK,40873.0,93035.0,3313625.0,3313625.0,0.0
2876,ur,ab,21.0,35.0,85881.0,85881.0,0.0
2877,"2,73","21,60,144",13.0,1.0,595971.0,595971.0,0.0
2878,FO,PE,17.0,549.0,24957.0,24957.0,0.0
2879,Plainfield,Tempe,1.0,1.0,558.0,558.0,0.0
2880,Silver Ribbon,Life Achievement Award,3.0,1.0,331.0,331.0,0.0
2881,GARBAGE COLLECTION,SWEEPER DUMPSITES,198475.0,13246.0,564403.0,564403.0,0.0
2882,Italian lira,boliviano,666.0,178.0,100048.0,100048.0,0.0
2883,AIBONITO,CAMUY,7.0,8.0,1351.0,1351.0,0.0
2884,South Dakota,Georgia,7680.0,7354.0,403984.0,403984.0,0.0
2885,SB,LT,250.0,65.0,151623.0,151623.0,0.0
2886,Youth (Women),FUSAI Water and Sanitation,749.0,198.0,779092.0,779092.0,0.0
2887,Canada,34,2838.0,1.0,215337.0,215337.0,0.0
2888,Iraq,Angola,46.0,46.0,9237.0,9237.0,0.0
2889,LIBYA,TURKMENISTAN,75.0,33.0,374362.0,374362.0,0.0
2890,genetic,Uncertain - ID from video,1182.0,1.0,513373.0,513373.0,0.0
2891,EMU,AFG,1519.0,1519.0,401016.0,401016.0,0.0
2892,2,0,5797.0,1159.0,25090.0,25090.0,0.0
2893,LCB,Statement of Qualifications,488.0,547.0,346018.0,346018.0,0.0
2894,Edinburgh,Brussels,1865.0,3204.0,125527.0,125527.0,0.0
2895,Resin/3.1.8,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,1.0,1.0,1781.0,1781.0,0.0
2896,N01,O03,12.0,13.0,1420.0,1420.0,0.0
2897,UT,KY,32.0,48.0,2720.0,2720.0,0.0
2898,EG,VE,34.0,294.0,2483304.0,2483304.0,0.0
2899,SYRIA,INDIA,25.0,10547.0,374362.0,374362.0,0.0
2900,NJ,AZ,7779.0,7747.0,403984.0,403984.0,0.0
2901,Arizona,North Carolina,196.0,305.0,10621.0,10621.0,0.0
2902,Michigan,Mississippi,80.0,16.0,2720.0,2720.0,0.0
2903,"Equals: VALUE ADDED, GROSS, at basic prices",Administrative and support service activities,3390.0,894.0,61626.0,61626.0,0.0
2904,BA,990,1.0,1334.0,82958.0,82958.0,0.0
