,w1,w2,count1,count2,total1,total2,isDuplicate
1398,Brown/White,White/Brown,621.0,633.0,82545.0,82545.0,1.0
1399,Semi-finals,Group G,36.0,30.0,4572.0,4572.0,0.0
1400,Collective consumption expenditure,Adjustment entry,3444.0,213.0,227092.0,227092.0,0.0
1401,ANGELES,SAINT JUST,2.0,8.0,1351.0,1351.0,0.0
1402,College Auditorium,Coliseum,4.0,3.0,21607.0,21607.0,1.0
1403,"Less:  Capital transfers, payable",GROSS DISPOSABLE INCOME,3210.0,8134.0,227092.0,227092.0,0.0
1404,CA-MB CA-SB DBE MBE SB WBE WOSB,CDVBE,1.0,12.0,346018.0,346018.0,0.0
1405,Norway,Switzerland,414.0,414.0,81106.0,81106.0,0.0
1406,central_government_net_cash_outflow,fund_position,14277.0,100000.0,884244.0,884244.0,0.0
1407,Huntsville,Raleigh,1.0,1.0,558.0,558.0,0.0
1408,12,38,414.0,8.0,191325.0,191325.0,0.0
1409,Zimbabwe,Netherlands,4.0,128.0,25090.0,25090.0,0.0
1410,"Level $ and Level %, open",Level Dollar Fixed,3.0,24.0,2720.0,2720.0,0.0
1411,Film Festivals; Outdoor Movies; Random Movies,christian business networking,3.0,1.0,31212.0,31212.0,0.0
1412,Bolivia,Sierra Leone,1895.0,532.0,151623.0,151623.0,0.0
1413,Chardonel,Colombard,1.0,24.0,129971.0,129971.0,0.0
1414,130,620,10.0,854.0,73590.0,73590.0,0.0
1415,new sol,1999 FIM euro / euro,410.0,639.0,68023.0,68023.0,0.0
1416,Stolen Property,Aggravated Assault,94.0,2198.0,73590.0,73590.0,0.0
1417,Djibouti,"Gambia, The",534.0,310.0,151623.0,151623.0,0.0
1418,Afghan,Afghan,12.0,3.0,82545.0,82545.0,1.0
1419,Dominica,Austria,378.0,414.0,81106.0,81106.0,0.0
1420,203,300,1.0,2.0,80256.0,80256.0,0.0
1421,Accounting and Auditing ServicesNonprofit Charitable Organizations,Accounting and Auditing Services Nonprofit Charitable Organizations,1.0,1.0,22000.0,22000.0,1.0
1422,"City Of Industry, CA 91744","City Of Industry, CA",2.0,1.0,22000.0,22000.0,1.0
1423,30/03/2012,12/04/2013,45.0,45.0,8190.0,8190.0,0.0
1424,Least developed countries: UN classification,Kuwait,1519.0,1519.0,401016.0,401016.0,0.0
1425,brown tiger,torbie,6.0,1035.0,29421.0,29421.0,0.0
1426,Black & Tan,Black/Tan,937.0,2186.0,82545.0,82545.0,1.0
1427,Philippine peso,Philippine peso,616.0,162.0,227092.0,227092.0,1.0
1428,Small states,Vanuatu,1.0,1.0,269.0,269.0,0.0
1429,Motor Vehicle Theft,Stolen Property,3408.0,72.0,64618.0,64618.0,0.0
1430,Repositioning,Layer 1 Up,323.0,405.0,2314.0,2314.0,0.0
1431,Hershey,Newburgh,1.0,1.0,558.0,558.0,0.0
1432,KS,MO,15.0,15.0,626.0,626.0,0.0
1433,critically endangered,severely endangered,426.0,434.0,23243.0,23243.0,0.0
1434,Intermission-Third,Intermission-Short,4.0,364.0,806179.0,806179.0,0.0
1435,Italian Greyhound,Italian Greyhound,41.0,62.0,82545.0,82545.0,1.0
1436,White / Gold,Gold/White,50.0,87.0,82545.0,82545.0,1.0
1437,forestry_logging_and_related_service_activities_02,manufacturing_d,11938.0,45974.0,595971.0,595971.0,0.0
1438,Bedlington Terrier,Bedlington Terrier,5.0,5.0,82545.0,82545.0,1.0
1439,school,nite club,748.0,65.0,198900.0,198900.0,0.0
1440,Costa Rican colon,Costa Rican colon,911.0,183.0,227092.0,227092.0,1.0
1441,Poli's Theatre,Poli Theater,1.0,1.0,21607.0,21607.0,1.0
1442,"Integrated household survey (IHS), 2004","Priority survey (PS), 2012",1.0,1.0,263.0,263.0,0.0
1443,Orange,Orange,27.0,22.0,82545.0,82545.0,1.0
1444,Norwegian krone,Norwegian krone,1376.0,693.0,100048.0,100048.0,1.0
1445,Lemont,Bozeman,1.0,1.0,558.0,558.0,0.0
1446,LAW OFFICES OF BRIAN W. OH,Immigration Coordinator,1.0,1.0,374362.0,374362.0,0.0
1447,CMR,VNM,34.0,24.0,6285.0,6285.0,0.0
1448,BOL,ARM,33.0,24.0,6285.0,6285.0,0.0
1449,Group H,Quarter-finals,30.0,66.0,4572.0,4572.0,0.0
1450,Tunisia,Eritrea/Sudan,1.0,1.0,1518.0,1518.0,0.0
1451,Jutiapa,Douala,1.0,1.0,2772.0,2772.0,0.0
1452,Sri Lanka rupee,Sri Lanka rupee,408.0,315.0,227092.0,227092.0,1.0
1453,Hondarrabi Zuri,Bastardo,17.0,2.0,129971.0,129971.0,0.0
1454,"social and personal services"".",including government services,1.0,1.0,223379.0,223379.0,0.0
1455,Hunter College,Palacio Anhembi,7.0,2.0,21607.0,21607.0,0.0
1456,Alabama,Minnesota,1.0,1.0,52.0,52.0,0.0
1457,Western Heritage Awards,Washington DC Area Film Critics Association Awards,2.0,2.0,331.0,331.0,0.0
1458,Leonberger,Leonberger,5.0,1.0,82545.0,82545.0,1.0
1459,MO,KS,15.0,15.0,626.0,626.0,0.0
1460,Smoke-Free Air Act / Re-inspection,Trans Fat / Compliance Inspection,1605.0,378.0,399918.0,399918.0,0.0
1461,Texas,North Carolina,1.0,1.0,52.0,52.0,0.0
1462,PB3,23,2.0,1.0,63279.0,63279.0,0.0
1463,Blue & Tan,Blue/Tan,17.0,51.0,82545.0,82545.0,1.0
1464,Annual Membership (Austin B-cycle),24-Hour Membership (Austin B-cycle),30306.0,1.0,649231.0,649231.0,0.0
1465,Shanghai Symphony Hall--Chamber Hall,Shanghai Symphony Hall,2.0,12.0,21607.0,21607.0,1.0
1466,NLD,NPL,2876.0,1925.0,463231.0,463231.0,0.0
1467,"1,13",2,1.0,185.0,191325.0,191325.0,0.0
1468,SVK,CUB,48.0,23.0,6285.0,6285.0,0.0
1469,922,530,1044.0,1385.0,73590.0,73590.0,0.0
1470,Swedish Krona,Metical,4774.0,2857.0,320551.0,320551.0,0.0
1471,Armenia/Azerbaijan/Russia/(Nagorno-Karabakh),Namibia/South Africa,3.0,4.0,1518.0,1518.0,0.0
1472,Dance Lessons,Literary Writing,169.0,1.0,31212.0,31212.0,0.0
1473,World,"Macedonia, former Yugoslav Republic of",928.0,853.0,151623.0,151623.0,0.0
1474,Brad,Bradly,701.0,1.0,34857.0,34857.0,1.0
1475,Queen Elizabeth Theatre,Queen Elisabeth Hall,1.0,1.0,21607.0,21607.0,1.0
1476,30,982,23.0,858.0,70964.0,70964.0,0.0
1477,THAILAND,PANAMA,52.0,11.0,374362.0,374362.0,0.0
1478,kuna,Rwanda franc,6667.0,81.0,320551.0,320551.0,0.0
1479,22/02/2013,01/03/2013,45.0,45.0,8190.0,8190.0,0.0
1480,Norwegian krone,Norwegian krone,351.0,909.0,68023.0,68023.0,1.0
1481,Fruits/Vegetables,Southwestern,112.0,141.0,399918.0,399918.0,0.0
1482,Slovak koruna,Slovak Koruna,717.0,750.0,227092.0,227092.0,1.0
1483,Bouvier des Flanders,Bouvier Des Flandres,2.0,2.0,82545.0,82545.0,1.0
1484,SavannahFund,BongoHive,12.0,1698.0,24933.0,24933.0,0.0
1485,St Bernard X,St. Bernard X,3.0,1.0,82545.0,82545.0,1.0
1486,1999 FRF euro / euro,1999 FRF euro / euro,2143.0,803.0,100048.0,100048.0,1.0
1487,Embezzlement,Homicide,259.0,28.0,73590.0,73590.0,0.0
1488,Fawn/Brown,Fawn & Brown,7.0,6.0,82545.0,82545.0,1.0
1489,Germany,Australia,1519.0,1519.0,401016.0,401016.0,0.0
1490,pigeon ponds,Wendouree,6.0,4685.0,158026.0,158026.0,0.0
1491,flame,flame,5.0,200.0,29421.0,29421.0,1.0
1492,Plan members covered by Social Security,Most plan members covered by Social Security (each participating district decides their own SS participation).,1984.0,16.0,2720.0,2720.0,0.0
1493,Nigerian naira,Brunei dollar,1.0,1.0,263.0,263.0,0.0
1494,"17,24","10,11",2.0,10.0,225363.0,225363.0,0.0
1495,Conestoga,Avon,1.0,1.0,558.0,558.0,0.0
1496,Black,Black,3450.0,3133.0,82545.0,82545.0,1.0
1497,Layer 1 Down,Layer 3 Down,232.0,134.0,1668.0,1668.0,0.0
1498,MEX,mex,2993.0,14.0,463231.0,463231.0,1.0
1499,JAM,PYF,23.0,22.0,6285.0,6285.0,0.0
1500,euro,Euro,290.0,10199.0,100048.0,100048.0,1.0
1501,Tanzania shilling,Austrian schilling,49.0,546.0,100048.0,100048.0,0.0
1502,Pug,Pug,206.0,228.0,82545.0,82545.0,1.0
1503,Burglary,Disorderly Conduct,7255.0,3941.0,82958.0,82958.0,0.0
1504,Urban,Village,16.0,754.0,21112.0,21112.0,0.0
1505,Norwegian krone,Norwegian krone,693.0,1376.0,100048.0,100048.0,1.0
1506,711,120,1271.0,7.0,70964.0,70964.0,0.0
1507,Belgian Sheepdog,Belgian Sheepdog,1.0,8.0,82545.0,82545.0,1.0
1508,ISR,GBR,2.0,26.0,2031.0,2031.0,0.0
1509,2,923,4.0,996.0,70964.0,70964.0,0.0
1510,DEU;CHE,GBR;USA,1.0,1.0,2031.0,2031.0,0.0
1511,18F,02A,173.0,288.0,399918.0,399918.0,0.0
1512,Canadian dollar,Canadian dollar,1599.0,2172.0,227092.0,227092.0,1.0
1513,LMY,HPC,1.0,1.0,269.0,269.0,0.0
1514,DGA Award,Golden Satellite Award,11.0,2.0,331.0,331.0,0.0
1515,Stolen Property,Motor Vehicle Theft,72.0,3408.0,64618.0,64618.0,0.0
1516,COROMANDEL VALLEY,COROMANDEL VALLEY,584.0,241.0,82545.0,82545.0,1.0
1517,Fawn/Tan,Fawn/Tan,1.0,9.0,82545.0,82545.0,1.0
1518,WY,OR,15.0,15.0,626.0,626.0,0.0
1519,Irish Red and White Setter,Irish Red and White Setter,1.0,2.0,82545.0,82545.0,1.0
1520,gtm,GTM,14.0,2058.0,463231.0,463231.0,1.0
1521,Italian Greyhound,Italian Greyhound,62.0,41.0,82545.0,82545.0,1.0
1522,LMY,MKD,2235.0,1888.0,463231.0,463231.0,0.0
1523,Tenderloin,Inner Richmond,4783.0,4458.0,198900.0,198900.0,0.0
1524,Finland,Cabo Verde,990.0,240.0,68023.0,68023.0,0.0
1525,POODLE STANDARD CROSS,Poodle Standard Cross,7.0,34.0,82545.0,82545.0,1.0
1526,VT,TX,10.0,28.0,558.0,558.0,0.0
1527,Philip,Roger,172.0,3.0,34857.0,34857.0,0.0
1528,French Bull Dog X,French Bulldog X,5.0,4.0,82545.0,82545.0,1.0
1529,customer service jobs,leisure tourism jobs,1548.0,954.0,50000.0,50000.0,0.0
1530,Social and Behavioral Science Programs,Teacher Training and Education Sciences Programs,132.0,922.0,41544.0,41544.0,0.0
1531,Smoke-Free Air Act / Compliance Inspection,Cycle Inspection / Re-inspection,67.0,99436.0,399918.0,399918.0,0.0
1532,Schnauzer X,Schnauzer X,31.0,52.0,82545.0,82545.0,1.0
1533,Terret Blanc,Torrontés,1.0,367.0,150930.0,150930.0,0.0
1534,Business Services - Other,Business Services - OtherOther/Not Classified,410.0,6.0,22000.0,22000.0,1.0
1535,Australian Cattle Dog,Australian Cattle Dog,368.0,470.0,82545.0,82545.0,1.0
1536,Eisenhower Park,Eisenhower Hall,13.0,1.0,21607.0,21607.0,1.0
1537,WALKING_DOWNSTAIRS,LAYING,493.0,681.0,3609.0,3609.0,0.0
1538,Household consumption expenditure (including Non-profit institutions serving households),Gross fixed capital formation (including Acquisitions less disposals of valuables),9188.0,9188.0,81106.0,81106.0,0.0
1539,KG,LS,5774.0,422.0,671205.0,671205.0,0.0
1540,Montenegro,Vanuatu,192.0,8.0,515738.0,515738.0,0.0
1541,Ireland,El Salvador,192.0,1299.0,151623.0,151623.0,0.0
1542,Homeland Security,Transportation,82.0,949.0,374362.0,374362.0,0.0
1543,SURINAME,ARMENIA,2.0,6.0,1973.0,1973.0,0.0
1544,24-Hour Kiosk (Austin B-cycle),Republic Rider,108672.0,17.0,649231.0,649231.0,0.0
1545,Savannakhet,Bamingui-Bangoran,1.0,1.0,2772.0,2772.0,0.0
1546,Cannes Film Festival,Image Awards,2.0,1.0,331.0,331.0,0.0
1547,Tempe,Plainfield,1.0,1.0,558.0,558.0,0.0
1548,Russian rouble,Russian ruble,159.0,817.0,227092.0,227092.0,1.0
1549,John,Burns,1.0,1.0,34857.0,34857.0,0.0
1550,U S Virgin Islands,Malawi,17.0,10.0,515738.0,515738.0,0.0
1551,Community,Corporation,36.0,1.0,21112.0,21112.0,0.0
1552,ST.INT.TVLR.CD,SL.SRV.EMPL.ZS,3581.0,3387.0,463231.0,463231.0,0.0
1553,Venezuelan bolivar fuerte,Egyptian pound,1.0,1.0,263.0,263.0,0.0
1554,MWI,IDN,1759.0,2752.0,463231.0,463231.0,0.0
1555,SP.POP.4044.FE.5Y,SH.STA.WAST.ZS,855.0,803.0,463231.0,463231.0,0.0
1556,TANZANIA,ISRAEL,2.0,51.0,1973.0,1973.0,0.0
1557,SH.ANM.CHLD.ZS,sh.ANM.CHLD.ZS,4070.0,1.0,463231.0,463231.0,1.0
1558,ID by expert from video,morphological ID from sample by trained observer,142082.0,40.0,513373.0,513373.0,0.0
1559,BICHON FRISE CROSS,Bichon Frise Cross,2.0,16.0,82545.0,82545.0,1.0
1560,District of Columbia,Massachusetts,1.0,1.0,52.0,52.0,0.0
1561,Bullmastiff X,Bull Mastiff X,92.0,52.0,82545.0,82545.0,1.0
1562,Heeler,Heeler,148.0,28.0,82545.0,82545.0,1.0
1563,ID from video by expert,questionable,118.0,153.0,513373.0,513373.0,0.0
1564,Farming and Fishing and Forestry and Wildlife Machinery and Accessories,Engineering and Research and Technology Based Services,548.0,17350.0,346018.0,346018.0,0.0
1565,Sri Lanka rupee,litas,200.0,411.0,61626.0,61626.0,0.0
1566,ST LUCIA,JAPAN,13.0,680.0,374362.0,374362.0,0.0
1567,Round of 16,Play-off for third place,72.0,2.0,4572.0,4572.0,0.0
1568,Rape,Trespass,258.0,5151.0,82958.0,82958.0,0.0
1569,yen,yen,3965.0,1251.0,227092.0,227092.0,1.0
1570,Presidio,Mission,51.0,14681.0,198900.0,198900.0,0.0
1571,Boxer X,Boxer X,82.0,120.0,82545.0,82545.0,1.0
1572,Computer Systems Analysts,Meeting and Convention Planners,36700.0,2.0,374362.0,374362.0,0.0
1573,Stadthalle,Stadsteater,8.0,2.0,21607.0,21607.0,1.0
1574,Danish krone,Uganda shilling,4934.0,728.0,320551.0,320551.0,0.0
1575,Santiago UberBlack,Mar del Plata,3.0,1.0,90287.0,90287.0,0.0
1576,Home,Homes,3.0,3.0,34857.0,34857.0,1.0
1577,LGBT Families San Francisco,Acting and Writing,1.0,10.0,31212.0,31212.0,0.0
1578,Russian,Malaysian,2.0,2.0,208.0,208.0,0.0
1579,Bermuda dollar,ngultrum,190.0,208.0,100048.0,100048.0,0.0
1580,TFCA Award,Founders Award,1.0,1.0,331.0,331.0,0.0
1581,SAN GERMAN,BOYAMON,21.0,1.0,1351.0,1351.0,0.0
1582,wood frame (5),constr type 3,113350.0,9663.0,198900.0,198900.0,0.0
1583,East Asia & Pacific (IDA & IBRD countries),Uzbekistan,1519.0,1519.0,401016.0,401016.0,0.0
1584,Dominican Republic,Aruba,55.0,8.0,59228.0,59228.0,0.0
1585,1999 NLG Euro / Euro,1999 NLG euro / euro,675.0,399.0,100048.0,100048.0,1.0
1586,Cuernavaca UberX,Brasilia UberBLACK,16.0,1.0,90287.0,90287.0,0.0
1587,Italian,Swedish,99.0,10.0,842.0,842.0,0.0
1588,Samoa,Saint Lucia,14.0,14.0,59228.0,59228.0,0.0
1589,United Kingdom,Montenegro,443.0,1.0,25090.0,25090.0,0.0
1590,2,Norway,30.0,1260.0,68023.0,68023.0,0.0
1591,Grade 5,Health Programs,2123.0,339.0,41544.0,41544.0,0.0
1592,Second Year High School,Grade 6,2104.0,237.0,41544.0,41544.0,0.0
1593,hit wicket,retired hurt,9.0,9.0,150460.0,150460.0,0.0
1594,Gambling,"Assault, Simple",2.0,4525.0,64618.0,64618.0,0.0
1595,QAT,IMN;CHE,1.0,1.0,2031.0,2031.0,0.0
1596,English Mastiff,English Mastiff,8.0,1.0,82545.0,82545.0,1.0
1597,Staffordshire Terrier,Staffordshire Terrier,85.0,1.0,82545.0,82545.0,1.0
1598,1999 ESP euro / euro,1999 ESP euro / euro,997.0,649.0,227092.0,227092.0,1.0
1599,Morleys,SN,15.0,1.0,34857.0,34857.0,0.0
1600,Pacherenc du Vic Bilh,Premieres Côtes de Blaye,23.0,10.0,129971.0,129971.0,0.0
1601,Ivanhoe East,Bulla,57.0,1.0,34857.0,34857.0,0.0
1602,80,"17,34",15.0,3.0,223379.0,223379.0,0.0
1603,King Charles Spaniel X,King Charles Spaniel X,12.0,19.0,82545.0,82545.0,1.0
1604,71747,6014,1.0,3.0,374362.0,374362.0,0.0
1605,IDB,BEN,111.0,1630.0,463231.0,463231.0,0.0
1606,Alphington,Blackburn,79.0,90.0,34857.0,34857.0,0.0
1607,STANDING,WALKING,668.0,603.0,3609.0,3609.0,0.0
1608,•   Healthcare Services,Healthcare Services,3.0,1919.0,22000.0,22000.0,1.0
1609,Annual (Denver B-cycle),Annual (Nashville B-cycle),232.0,27.0,649231.0,649231.0,0.0
1610,lbw,run out,455.0,755.0,150460.0,150460.0,0.0
1611,ja,la,2.0,4.0,3122.0,3122.0,0.0
1612,México DF Radio Taxi,Medellín,1975.0,1586.0,90287.0,90287.0,0.0
1613,Bhutan,Jamaica,95.0,217.0,151623.0,151623.0,0.0
1614,Roan,Roan,15.0,21.0,82545.0,82545.0,1.0
1615,UKRAINE,NAMIBIA,2767.0,3056.0,884244.0,884244.0,0.0
1616,Amber,Amber,2.0,1.0,82545.0,82545.0,1.0
1617,Liquor Laws,Forgery,2320.0,1659.0,73590.0,73590.0,0.0
1618,Collie (Smooth),Collie (Smooth),19.0,8.0,82545.0,82545.0,1.0
1619,Clermont-Ferrand,Marina Bay,1.0,1.0,73.0,73.0,0.0
1620,El Salvador,Ireland,1299.0,192.0,151623.0,151623.0,0.0
1621,COCKER SPANIEL CROSS,Cocker Spaniel Cross,13.0,127.0,82545.0,82545.0,1.0
1622,Cuba,Romania,9.0,174.0,25090.0,25090.0,0.0
1623,"Income survey (IS), 2014","Core Welfare Indicator Questionnaire Survey (CWIQ), 2007",1.0,2.0,263.0,263.0,0.0
1624,3rd place,Won,1299.0,110456.0,225675.0,225675.0,0.0
1625,Statistical discrepancy,Statistical Discrepancy,312.0,148.0,227092.0,227092.0,1.0
1626,Beethovenhalle,Beethoven-Saal,7.0,1.0,21607.0,21607.0,1.0
1627,Dominican peso,Korean won,462.0,1024.0,61626.0,61626.0,0.0
1628,n,N,877.0,6295.0,158026.0,158026.0,1.0
1629,gross_fixed_capital_formation,imports_of_goods,14766.0,8041.0,191325.0,191325.0,0.0
1630,Telecommunications ServicesAdvertising and PR ServicesBusiness Services - Other,Telecommunications Services Advertising and PR Services Business Services - Other,4.0,11.0,22000.0,22000.0,1.0
1631,Battle-Government regains territory,Headquarters or base established,2632.0,771.0,165808.0,165808.0,0.0
1632,10,130,6.0,4.0,80256.0,80256.0,0.0
1633,Atlanta Film Festival,Hugo Awards,1.0,7.0,331.0,331.0,0.0
1634,Oman,Hungary,1.0,1.0,152.0,152.0,0.0
1635,GRESHAM - CENTENNIAL EAST,MT SCOTT-ARLETA,22.0,708.0,63279.0,63279.0,0.0
1636,Manufacturing - OtherBusiness Services - Other,Advertising and PR ServicesManagement Consulting ServicesRestaurant/Food Services,1.0,3.0,22000.0,22000.0,0.0
1637,Smythes Creek,SMYTHES CREEK,164.0,318.0,158026.0,158026.0,1.0
1638,Native Hawaiian or Other Pacific Islander,Asian,214.0,105.0,466566.0,466566.0,0.0
1639,Alcohol,Chronic Kidney Disease,27697.0,11525.0,403984.0,403984.0,0.0
1640,Aruban florin,Samoni,393.0,828.0,227092.0,227092.0,0.0
1641,Siberian Husky X,Siberian Husky X,81.0,114.0,82545.0,82545.0,1.0
1642,Nevada,Detroit,1.0,1.0,73.0,73.0,0.0
1643,Elevator Maintenance,Interagency Agreements,83.0,3261.0,346018.0,346018.0,0.0
1644,Writing for pleasure,"Live Music, Outdoors, Concerts, Festivals, Culture",1.0,5.0,31212.0,31212.0,0.0
1645,Sable & Gold,Blue Speckled,2.0,3.0,82545.0,82545.0,0.0
1646,Cane Corso,Cane Corso,9.0,3.0,82545.0,82545.0,1.0
1647,BRENTWD-DARLNGT,LINNTON,813.0,98.0,63279.0,63279.0,0.0
1648,O'Brien,Obrien,225.0,20.0,34857.0,34857.0,1.0
1649,Blue/Merle,Blue Merle,70.0,35.0,82545.0,82545.0,1.0
1650,MARSHALL PARK,ARLINGTON HGHTS,29.0,189.0,63279.0,63279.0,0.0
1651,LOWCHEN,Lowchen,1.0,2.0,82545.0,82545.0,1.0
1652,Iraq,Burundi,412.0,379.0,81106.0,81106.0,0.0
1653,dram,rufiyaa,142.0,45.0,48269.0,48269.0,0.0
1654,Lexington,Ann Arbor,3.0,1.0,558.0,558.0,0.0
1655,Grey/White,Grey /White,145.0,189.0,82545.0,82545.0,1.0
1656,"9,18",8,2.0,782.0,223379.0,223379.0,0.0
1657,England,Yugoslavia,1.0,2.0,20.0,20.0,0.0
1658,Poodle (Standard),Poodle Standard,162.0,48.0,82545.0,82545.0,1.0
1659,Arson,Kidnap,325.0,40.0,82958.0,82958.0,0.0
1660,Nonprofit Organizations,Public Works,1345.0,4791.0,346018.0,346018.0,0.0
1661,New York Mills,West New York,2.0,1.0,13.0,13.0,0.0
1662,NM,CO,15.0,15.0,626.0,626.0,0.0
1663,Moldovan leu,Moldovan leu,229.0,13.0,100048.0,100048.0,1.0
1664,WINGEEL,WINGEEL,3.0,2.0,158026.0,158026.0,1.0
1665,11/03/2011,09/11/2012,45.0,45.0,8190.0,8190.0,0.0
1666,Akita X,Akita X,31.0,38.0,82545.0,82545.0,1.0
1667,Dutch Shepherd,Dutch Shepherd,1.0,2.0,82545.0,82545.0,1.0
1668,P.5,D5+D61+D62,11559.0,9953.0,215337.0,215337.0,0.0
1669,Australian Terrier Cross,AUSTRALIAN TERRIER CROSS,25.0,1.0,82545.0,82545.0,1.0
1670,gray,gray,293.0,89.0,29421.0,29421.0,1.0
1671,GRESHAM - A.S.E.R.T.,MT TABOR,1.0,546.0,63279.0,63279.0,0.0
1672,zloty,Zloty,514.0,1283.0,227092.0,227092.0,1.0
1673,Coffee,Coffee,5.0,3.0,82545.0,82545.0,1.0
1674,Advertising and PR Services Management Consulting Services Other/Not Classified,Advertising and PR ServicesManagement Consulting ServicesOther/Not Classified,2.0,4.0,22000.0,22000.0,1.0
1675,cream,white,47.0,8617.0,29421.0,29421.0,0.0
1676,Automotive and Parts Mfg;Automotive Sales and Repair Services,Automotive and Parts Mfg Automotive Sales and Repair Services,3.0,1.0,22000.0,22000.0,1.0
1677,Buin,Leyda Valley,6.0,168.0,150930.0,150930.0,0.0
1678,HP3,630,1.0,583.0,63279.0,63279.0,0.0
1679,Florida,Mississippi,1.0,1.0,52.0,52.0,0.0
1680,"Basking Ridge, NJ","Basking Ridge, NJ 07920",1.0,1.0,22000.0,22000.0,1.0
1681,Federally Funded,Agreements with other governmental entities and public universities,315.0,2051.0,346018.0,346018.0,0.0
1682,ringgit,ringgit,206.0,287.0,100048.0,100048.0,1.0
1683,Preliminary round,Group 2,8.0,59.0,4572.0,4572.0,0.0
1684,agouti,orange tiger,6.0,1.0,29421.0,29421.0,0.0
1685,PAPILLON  CROSS,Papillon Cross,4.0,2.0,82545.0,82545.0,1.0
1686,Central African Republic,Yemen,16.0,21.0,2772.0,2772.0,0.0
1687,4,W30,1.0,5.0,70964.0,70964.0,0.0
1688,"10,15",7,3.0,514.0,227092.0,227092.0,0.0
1689,Total Value Added,Manufacturing (ISIC D),9234.0,9191.0,73645.0,73645.0,0.0
1690,Yuan Renminbi,Yuan Renminbi,1469.0,416.0,227092.0,227092.0,1.0
1691,Syrah-Grenache,Vitovska,47.0,1.0,150930.0,150930.0,0.0
1692,Beige & Golden,Beige/Gold,1.0,3.0,82545.0,82545.0,1.0
1693,BLENHIEM/WHITE,Brown & Tan & White,10.0,7.0,82545.0,82545.0,0.0
1694,670,741,1126.0,1287.0,70964.0,70964.0,0.0
1695,Bearded Collie,Bearded Collie,14.0,32.0,82545.0,82545.0,1.0
1696,Journalism and Information Programs,"Other Programs of Education at the Third Level, First Stage, of the Type that Leads to a Baccalaureate or First University/Professional Degree (HIgher Education Level, First Stage, or Collegiate Education Level)",31.0,9.0,41544.0,41544.0,0.0
1697,DC.DAC.GBRL.CD,DT.NFL.WHOL.CD,995.0,26.0,463231.0,463231.0,0.0
1698,Pre-permit (Non-operational) / Initial Inspection,Trans Fat / Re-inspection,3957.0,1199.0,399918.0,399918.0,0.0
1699,COSTA RICA,BURKINA FASO,12.0,1.0,374362.0,374362.0,0.0
1700,Bahrain,Qatar,1519.0,1519.0,401016.0,401016.0,0.0
1701,W60,550,2.0,999.0,64618.0,64618.0,0.0
1702,Gorgol,Saramacca,1.0,1.0,2772.0,2772.0,0.0
1703,Lebanon,Brunei,70.0,6.0,59228.0,59228.0,0.0
1704,central_bank_monetary_authorities_liabilities_included_in_the_definition_of_quasi_money,other_depository_corporations_deposit_money_banks_non_monetary_liabilities,4454.0,39313.0,884244.0,884244.0,0.0
1705,Kyrgyzstan,Burundi,1.0,5.0,2772.0,2772.0,0.0
1706,dong,Indonesian Rupiah,502.0,182.0,68023.0,68023.0,0.0
1707,Fox Terrier (Smooth),Fox Terrier (Smooth),162.0,152.0,82545.0,82545.0,1.0
1708,New York State,Istanbul,1.0,1.0,73.0,73.0,0.0
1709,Guam,France,1.0,1.0,152.0,152.0,0.0
1710,orange,orange,2296.0,1110.0,29421.0,29421.0,1.0
1711,GUAM,PANAMA,1.0,1.0,1973.0,1973.0,0.0
1712,Naira,EC dollar,97.0,118.0,100048.0,100048.0,0.0
1713,Golden Retriever,Golden Retriever,559.0,582.0,82545.0,82545.0,1.0
1714,Light Brown,Light Brown,52.0,77.0,82545.0,82545.0,1.0
1715,Saint Vincent and the Grenadines,Zambia,368.0,413.0,81106.0,81106.0,0.0
1716,Chilean peso,Chilean peso,1003.0,821.0,227092.0,227092.0,1.0
1717,NE.TRD.GNFS.ZS,NY.GNP.MKTP.KD,1.0,4.0,463231.0,463231.0,0.0
1718,Slaughterers and Meat Packers,Computer Programmer Non R & D,746.0,4.0,374362.0,374362.0,0.0
1719,Liquor Laws,Curfew,3288.0,144.0,64618.0,64618.0,0.0
1720,Argentine,Thai,24.0,1.0,842.0,842.0,0.0
1721,German Wirehaired Pointer,German Wirehaired Pointer,4.0,6.0,82545.0,82545.0,1.0
1722,HEALY HEIGHTS,NORTHWEST IND,6.0,89.0,63279.0,63279.0,0.0
1723,Kogi,Rift Valley,1.0,1.0,2772.0,2772.0,0.0
1724,White/Beige,Beige/White,33.0,17.0,82545.0,82545.0,1.0
1725,Sheltie,Sheltie,2.0,13.0,82545.0,82545.0,1.0
1726,Gold/Tan,Gold/Tan,2.0,19.0,82545.0,82545.0,1.0
1727,silver lynx,silver lynx,2.0,12.0,29421.0,29421.0,1.0
1728,Roan,Roan,21.0,15.0,82545.0,82545.0,1.0
1729,590,912,1256.0,1050.0,80256.0,80256.0,0.0
1730,Cyprus pound,Cyprus pound,220.0,352.0,100048.0,100048.0,1.0
1731,Korean won,Korean won,1936.0,828.0,100048.0,100048.0,1.0
1732,Mexican new peso,Mexican new peso,538.0,1185.0,100048.0,100048.0,1.0
1733,All Grain,extract,49692.0,8626.0,73861.0,73861.0,0.0
1734,Smokey Black,Fawn/Beige,1.0,1.0,82545.0,82545.0,0.0
