Category_Set,Category_Occurrences,Total_Examples,Entity_Number
"Law Offices of Kamlesh Tewary, P.C.",1,374362,338
Law Offices of Matthew I Bernstein,1,374362,339
Law Offices of Melanie M Yang,1,374362,340
"Law Offices of Prashanthi Reddy, PLLC",2,374362,341
"Law Offices Of Prashanthi Reddy, PLLC",1,374362,341
Law Offices of Robert Nadalin,1,374362,342
Law Offices of Romney Wright,2,374362,343
Law Offices of Rupal Aristimuno,1,374362,344
"Law Offices of Sara Coen, P.A.",1,374362,345
Law Offices of Sumeet Lall,1,374362,346
Law Offices of Susheela Verma,1,374362,347
Law Offices of Weicheng Wang,2,374362,348
Law Offices of Yohan Lee,3,374362,349
LAW OFFICES THOMAS E MOSELEY,1,374362,350
Law Offices Thomas E. Moseley,1,374362,351
Lawyer,1433,374362,352
LAWYER,190,374362,352
lawyer,38,374362,352
Lawyer of Record,1,374362,353
LDA/Immigration Consultant,25,374362,354
LEAD,1,374362,355
Lead Attorney,58,374362,356
LEAD ATTORNEY,2,374362,356
LEGAL ADMINISTRATOR,1,374362,357
Legal Analyst,2,374362,358
Legal Assistant,127,374362,359
LEGAL ASSISTANT,17,374362,359
LEGAL ASISTANT,1,374362,359
legal assistant,1,374362,359
"Legal Assistant - Rambana & Ricci, P.A.",1,374362,360
Legal Assistant Supervisor,1,374362,361
LEGAL ASSISTANT/DOCUMENT PREPARER,2,374362,362
Legal Consultant / Agent,1,374362,363
Legal Correspondent,5,374362,364
Legal Counsel,21,374362,365
LEGAL COUNSEL,5,374362,365
LEGAL COUNSELOR,2,374362,366
"Legal Document Assistant, PP55-01",1,374362,367
LEGAL REPRESENTATIVE,5,374362,368
Legal Representative,4,374362,368
LEGAL REPRESANTIVE,2,374362,368
LEGAL REPRESSONTATIVE,1,374362,368
Legal Staff,1,374362,369
"Littler Mendelson, P.C.",1,374362,370
"LLM, LLMC, PARALEGAL",5,374362,371
"LLM, LLMC, Paralegal",2,374362,371
"LLMC, PARALEGAL",2,374362,371
LLX,1,374362,372
LOCAL ASSISTANT,1,374362,373
"LORI BAGGOT, ATTORNEY",1,374362,374
"Maged & Rost, PC",1,374362,375
mail@visawolf.com,1,374362,376
Management Counsel,6,374362,377
MANAGEMENT COUNSEL,2,374362,377
MANAGER,9,374362,378
Manager,4,374362,378
MANAGER               08/18/2016,2,374362,378
MANAGER OF FARMING & HABITAT,1,374362,380
MANAGER/ MEMBER,1,374362,381
MANAGER/CO-OWNER,1,374362,382
Managing Attorney,241,374362,383
MANAGING ATTORNEY,22,374362,383
Manging Partner,1,374362,383
Managing Director,39,374362,384
Managing Director and COO,1,374362,385
Managing Member,1,374362,386
MANAGING PARALEGAL,9,374362,387
Managing Paralegal,8,374362,387
Managing Partner,295,374362,388
MANAGING PARTNER,12,374362,388
MARINE OPERATIONS MANAGER,1,374362,388
Managing Partner - New York,63,374362,389
MANAGING PARTNER - NEW YORK,5,374362,389
MANAGING PARTNER INTERIORS UNLIMITED,1,374362,390
"Managing Partner, Fayad Law, PC",1,374362,391
Managing Principal,12,374362,392
Managing Shareholder,108,374362,393
Mananaging Attorney,1,374362,394
"Martinez & Sordo, PA",1,374362,395
McGuireWoods LLP -Attys for Employer,1,374362,396
MD,2,374362,397
Mei,1,374362,398
Member,200,374362,399
MEMBER,1,374362,399
mespinal@fragomen.com,1,374362,400
Michael J Liberatore PA,1,374362,401
Microsoft In-House Attorney,2,374362,402
"Miley & Brown, P.C.",1,374362,403
Mitchell and Dunn,2,374362,404
Mitchell Silberberg & Knupp LLP,1,374362,405
"Mitchell, Silberberg & Knupp LLP",1,374362,405
"Morse, Barnes-Brown & Pendleton PC",1,374362,406
Mr.,16,374362,407
MR.,3,374362,407
Mr,1,374362,407
MRS,1,374362,408
Mrs.,1,374362,408
Ms.,6,374362,409
Ms,1,374362,409
MS.,1,374362,409
"Myers Thompson, P.A.",2,374362,410
Naughton,1,374362,411
Neil A. Weinrib & Associates  PARALEGAL,2,374362,412
"Neil A, Weinrib & Associates PARALEGAL",1,374362,412
Neil A. Weinrib & Associates PARALEGAL,1,374362,412
NON-ATTORNEY,1,374362,413
None,1,374362,414
O'Brien Law LLC,1,374362,415
Of Counsel,888,374362,416
of Counsel,8,374362,416
OF COUNSEL,6,374362,416
Of-Counsel,5,374362,416
Of Cousel,2,374362,416
Of Counsel (Attorney),4,374362,417
Of Counsel / Attorney at Law,3,374362,418
Of-Counsel (Attorney-of-Record),1,374362,419
"Of-Counsel, Odin Feldman & Pittleman PC",2,374362,420
"Of-Counsel, Odin Feldman & Pittleman, PC",1,374362,420
OFFICE COORDINATOR,1,374362,421
OFFICE MANAGER,11,374362,422
Office Manager,1,374362,422
"OFFICE MANAGER, TOP GUN ROOFING",2,374362,423
Office Managing Principal,22,374362,424
Office Managing Shareholder,5,374362,425
ON BEHALF OF ALTRA CONSULTING SERVICES LLC.,1,374362,426
ONE STOP IMMIGRATION PARALEGAL,1,374362,427
Outside Attorney,1,374362,428
Outside Immigration Counsel,48,374362,429
Outside immigration counsel,1,374362,429
OVERAS,1,374362,430
OWNER,20,374362,431
owner,2,374362,431
Owner,2,374362,431
OWNER / PARTNER,3,374362,432
OWNER/PARTNER,2,374362,432
OWNER / PRESIDENT,1,374362,433
"OWNER OF MC NEW MED., TRANS., & IMMIG. HELP SERVIC",1,374362,434
OWNER-ADMINISTRATOR,1,374362,435
OWNER-PLUMBER,1,374362,436
"Owner, Esq.",1,374362,437
"Owner, Law Office of A. Banerjee",1,374362,438
"OWNER, VICTORIA BUSINESS SERVICES",1,374362,439
OWNER: COMPANY: TCS TILE CONTRACTOR SUPPLY,1,374362,440
OWNER/CEO,1,374362,441
OWNER/MANAGER,2,374362,442
"OWNER/MANAGER, SUNTI WORLD ART LLC",1,374362,443
OWNER/OPERATOR,2,374362,444
p,2,374362,445
PA,7,374362,446
Paralegal,165,374362,447
PARALEGAL,42,374362,447
Para Legal,1,374362,447
Paralegla,1,374362,447
"PARALEGAL, BSc, LLM, LLMC",1,374362,448
"PARALEGAL, GROSS & GROSS, L.L.C.",1,374362,449
"PARALEGAL, LLM, LLMC",2,374362,450
"Paralegal, LLM, LLMC",1,374362,450
"Paralegal, St Frances Cabrini Immigration Law Cen",2,374362,451
Paralegal/Case Manager,4,374362,452
Paralegal/Server to Las Vegas Community,1,374362,453
"Parker, Butte & Lane, P.C.",1,374362,454
Partner,13240,374362,455
PARTNER,674,374362,455
Parner,3,374362,455
Parnter,1,374362,455
Parter,1,374362,455
Partern,1,374362,455
PARTHER,1,374362,455
Partmer,1,374362,455
partner,1,374362,455
Partnet,1,374362,455
PARTICIPANT/EMPLOYER,1,374362,456
Partner / Associate,123,374362,457
Partner/ Associate,33,374362,457
Partner / *Associate,7,374362,457
Partner  Associate,1,374362,457
Partner/ *Associate,1,374362,457
"Partner - Fragomen, Del Rey, Bernsen & Loewy, LLP",39,374362,458
"Partner - Fragomen, Del Rey, Bernsen & Loewy LLP",26,374362,458
"Partner, Fragomen, Del Rey, Bernsen & Loewy LLP",7,374362,458
"Partner - Fragomen, Del Rey, Bersen & Loewy LLP",4,374362,458
"PARTNER - Fragomen, Del Rey, Bernsen & Loewy, LLP",2,374362,458
"Partner - Fragomen, Del Rey, Bernsen & Loewy",1,374362,458
"Partner - FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",1,374362,458
"PARTNER-FRAGOMEN, DEL REY, BERNSEN & LOEWY, LLP",1,374362,458
"Partner, Fragomen, Del Rey, Bernsen & Loewy, LLP",1,374362,458
"Partner, Fragomen, Del Rey, Bersen & Loewy LLP",1,374362,458
Partner/Attorney,32,374362,459
Partner / Attorney,4,374362,459
Partner (Attorney),1,374362,459
"Partner, Attorney",1,374362,459
Partner / *Associate Attorney,11,374362,460
Partner / Associate Attorney,7,374362,460
"Partner, Associate Attorney",3,374362,460
"Partner, Attorney at Law",201,374362,461
Partner/Attorney at Law,61,374362,461
Partner & Attorney at Law,32,374362,461
"PARTNER, ATTORNEY AT LAW",17,374362,461
"Partner, Attorney At Law",11,374362,461
Partner/Attorney-at-Law,10,374362,461
"Partner,  Attorney at Law",3,374362,461
Partner and Attorney at Law,2,374362,461
Partner & Attorney At Law,1,374362,461
PARTNER & ATTORNEY AT LAW,1,374362,461
"Partner, Attoreny at Law",1,374362,461
"Partner, Attorney at law",1,374362,461
"Partner, Attorney-at-law",1,374362,461
PARTNER/ATTORNEY AT LAW,1,374362,461
Partner/Attorney-At-Law,1,374362,461
Partner of the Firm,6,374362,462
"Partner, Baird Holm LLP",1,374362,462
"Partner, Chavez & Valko, LLP",2,374362,463
"Partner, Fragomen",1,374362,464
"Partner, Garganigo, Goldsmith & Weiss",25,374362,465
"Partner, Garganigo, Goldsmith & Wess",1,374362,465
"Partner, Gibney, Anthony & Flaherty, LLP",58,374362,466
"Partner, Gibney, Anthony & Flaherty LLP",6,374362,466
"Patner, Gibney, Anthony & Flaherty, LLP",1,374362,466
Partner/Lead Engagement Attorney,59,374362,467
PARTNER/LEAD ENGAGEMENT ATTORNEY,9,374362,467
"PARTNER, LEAD ENGAGEMENT ATTORNEY",8,374362,467
"Partner, Pryor Cashman LLP",3,374362,468
"Pasricha & Patel, LLC",1,374362,468
Partner/Attorney of Record,1,374362,469
PASTOR,1,374362,469
"Paul Parsons, P.C.",1,374362,470
PAYROLL MANAGER,1,374362,471
PDTE,12,374362,472
PDTE.,1,374362,472
PDTE / ALCC.,1,374362,473
PDTE / ALLC,1,374362,473
"Peri B. Edelman, Attorney at Law",1,374362,474
perm@murthy.com,1,374362,475
"PH.D., CINICAL SUPERVISOR / TRAINING DIRECTOR",1,374362,476
PLANT MANAGER,2,374362,477
PRACTICE MANAGER,1,374362,478
PREPARER,12,374362,479
Preparer,4,374362,479
preparer,1,374362,479
President,293,374362,480
PRESIDENT,235,374362,480
PRES.,1,374362,480
PRESIDENT.,1,374362,480
PREZ,1,374362,480
PRESIDENT/ ALCC,14,374362,481
PRESIDENT/ALCC,4,374362,481
"PRESIDENT/ ALCC, INC.",2,374362,481
PRESIDENT / ALCC,1,374362,481
PRESIDENT/  ALCC,1,374362,481
President/ ALCC,1,374362,481
PRESIDENT/ALIEN LABOR CERTIFICATION CONSULTANT,1,374362,481
President/Alien Labor Certification Consultant,1,374362,481
"PRESIDENT/ ALCCC,INC.",4,374362,482
"PRESIDENT/ALCCC,INC.",3,374362,482
PRESIDENT / ALCCC,1,374362,482
PRESIDENT / ALIEN LABOR CERT CONS.CO.INC.,1,374362,482
"PRESIDENT/ ALCCC, INC.",1,374362,482
PRESIDENT/ALIEN LABOR CERT. CONS. CO.INC.,1,374362,482
PRESIDENT/OWNER,2,374362,483
President and Managing Attorney,1,374362,484
"President, American Waivers, Inc.",1,374362,485
"President, KML Consulting Services, LLC",1,374362,486
PRESIDENT/WWLS,2,374362,487
Principal,389,374362,488
PRINCIPAL,2,374362,488
Principle,1,374362,488
Principal and Managing Attorney,21,374362,489
Principal & Managing Attorney,9,374362,489
PRINCIPAL AND MANAGING ATTORNEY,3,374362,489
PRINCIPAL AGENT,1,374362,490
Principal Attorney,596,374362,491
PRINCIPAL ATTORNEY,18,374362,491
Principle Attorney,1,374362,491
"Principal, Law Offices of Stuart J. Reich",2,374362,492
"Principal, The Law Offices of Brian J. Halliday",2,374362,493
Principal/Owner,55,374362,494
PROSKAUER ROSE LLP,1,374362,495
PTE / ALCC,1,374362,496
"Rajan & Rajan, LLP",1,374362,497
RAMIA LAW,1,374362,498
REGIONAL MANAGER,54,374362,499
REGISTERED NURSE,1,374362,500
"REINHORN LAW, INC.",1,374362,501
"Reinhorn Law, Inc.",1,374362,501
Relocation Agent,1,374362,502
Representative,1514,374362,503
representative,13,374362,503
REPRESENTATIVE,3,374362,503
Representatve,3,374362,503
REPRESENATIVE,2,374362,503
REPRESENTATIVE WITH GULF COAST ASIAN RESOURCES,3,374362,504
REPRESENATIVE WITH GULF COAST ASIAN RESOURCES,2,374362,504
Representative of the employer,1,374362,505
Representing Attorney,178,374362,506
"Robert L. Gammell, Attorney at Law, PC",1,374362,507
Root Law Group,1,374362,508
RTP AND TAX CONSULTANT,2,374362,509
Ruby,1,374362,510
S. Attorney,1,374362,511
Sales Associate,1,374362,512
"SCHUBERT, GALLAGHER, TYLER AND MULCAHEY",1,374362,513
SE,1,374362,514
SECRETARY,10,374362,515
Secretary,3,374362,515
SECRETARY/TREASURER,1,374362,516
Secretary/Treasurer,1,374362,516
SELF EMPLOYEE,1,374362,517
Senior Associate,541,374362,518
SENIOR ASSOCIATE,53,374362,518
Senior Assoicate,1,374362,518
Sr. Associate,1,374362,518
Senior Associate Attorney,912,374362,519
Sr. Associate Attorney,38,374362,519
SR. ASSOCIATE ATTORNEY,12,374362,519
SR. ASSOCIATE  ATTORNEY,9,374362,519
SENIOR ASSOCIATE ATTORNEY,3,374362,519
"Sr. Associate, Attorney at Law",43,374362,520
"Senior Associate, Attorney at Law",28,374362,520
Sr. Associate/Attorney at Law,24,374362,520
Senior Associate/Attorney at Law,5,374362,520
"Senior Associate,  Attorney at Law",2,374362,520
"Senior Associate, Attoney at Law",1,374362,520
Sr. Associate Attorney/Attorney at Law,1,374362,520
Sr. Associate/Attorney at LAw,1,374362,520
"Sr. Assolciate, Attorney at Law",1,374362,520
"Senior Associate, Gibney, Anthony & Flaherty LLP",1,374362,521
"Senior Associate, Tocci & Lee, LLC",1,374362,522
"SENIOR ATTORNEY, ROBERTSON IMMIGRATION LAW FIRM",1,374362,523
"Senior Counsel, Gibney, Anthony & Flaherty LLP",59,374362,524
"Sr. Counsel, Gibney, Anthony & Flaherty LLP",5,374362,524
"Sr Counsel, Gibney, Anthony & Flaherty, LLP",4,374362,524
"Senior Counsel, Gibney, Anthony & Flaherty, LLP",3,374362,524
"SR. COUNSEL, GIBNEY, ANTHONY & FLAHERTY LLP",3,374362,524
"SENIOR COUNSEL, GIBNEY, ANTHONY & FLAHERTY LLP",2,374362,524
"Senior Counsel, Gibney, Anthony and Flaherty LLP",2,374362,524
"SR. COUNSEL, GIBNEY, ANTHONY AND FLAHERTY LLP",2,374362,524
"Senior Councel, Gibney, Anthony and Flaherty LLP",1,374362,524
"Senior Counsel, Gbiney, Anthony & Flaherty LLP",1,374362,524
"Senior Counsel, Gibey, Anthony & Flaherty LLP",1,374362,524
"Senior Counsel, Gibney, Anthony & Glaherty LLP",1,374362,524
"Senior Counsel, Gigney, Anthony & Flaherty LLP",1,374362,524
"Senior Gibney, Anthony & Flaherty LLP",1,374362,524
"Sr. Counsel, Gibney, Anthony & Flaherty, LLP",1,374362,524
"Sr. Counsel, Gibney, Anthony and Flaherty LLP",1,374362,524
Sr. Counsel,321,374362,525
Senior Counsel,157,374362,525
SENIOR COUNSEL,8,374362,525
Senior Developer,1,374362,526
Senior Immigration Associate,1,374362,527
Senior Immigration Employment Specialist,4,374362,528
SENIOR IMMIGRATION PARALEGAL,5,374362,529
Senior Immigration Specialist - QUALCOMM HR,1,374362,530
Senior International Scholar Advisor - ISSS,2,374362,531
Senior Legal Asst,3,374362,532
Sr. Legal Asst,3,374362,532
SENIOR LEGAL COUNSEL,1,374362,533
Senior Manager,15,374362,534
"Senior Manager, Employee Services",1,374362,535
"Senior Manager, International Services",1,374362,536
Senior Paralegal,216,374362,537
SENIOR PARALEGAL,1,374362,537
Sr. Paralegal,1,374362,537
Senior Partner,29,374362,538
Sr. Staff Attorney,5,374362,538
SENIOR PARTNER,1,374362,538
Senior Partner/Attorney,1,374362,539
Senior Supervising Attorney,107,374362,540
Sr. Supervising Attorney,2,374362,540
SENIOR SUPERVISING ATTORNEY,1,374362,540
SENIOR SUPERVISOR II/ BUILDING MANAGER,2,374362,541
Senior Vice President,1,374362,542
Serotte Law,1,374362,543
seth@sethlegal.com,1,374362,544
Seyfarth Shaw LLP,1,374362,545
sgoldsmith@margolislawfirm.com,1,374362,546
"Shankar & Associates, PC",1,374362,547
Shareholder,954,374362,548
SHAREHOLDER,18,374362,548
Sharholder,1,374362,548
"Shareholder, Managing Attorney",35,374362,549
Shareholder - Managing Attorney,1,374362,549
SHAREHOLDER / ATTORNEY,9,374362,550
Shareholder/Attorney,3,374362,550
Shareholder/ Attorney,2,374362,550
Shirley L Wong Ltd,1,374362,551
SHIRLEY'S IMMIGRATION SERVICE,1,374362,552
SHOP.FOREMAN,1,374362,553
SHOW CORDINATOR,2,374362,554
"Shumaker, Loop & Kendrick, LLP",1,374362,555
Smith,1,374362,556
Special Assistant Attorney General,6,374362,557
Special Counsel,8,374362,558
SPECIAL COUNSEL,1,374362,558
Special Counsel to Ohio Att'y Gen. Mike DeWine,14,374362,559
Special Counsel to Ohio Att'y Gen Mike DeWine,5,374362,559
Special Counsel for Ohio Att'y Gen. Mike DeWine,1,374362,559
"Special Counsel, Immigration",9,374362,560
Special Education Teacher,1,374362,561
SPOUSE OF EMPLOYER,1,374362,562
Senior Attorney,357,374362,563
Sr. Attorney,57,374362,563
SENIOR ATTORNEY,43,374362,563
"Sr, Attorney",1,374362,563
Sr. Human Resources Generalist,1,374362,564
Sr. Immigration Consultant,4,374362,565
Sr. Immigration Coordinator,2,374362,566
Sr. Immigration Specialist,27,374362,567
Staff Attorney,2,374362,568
Staff Immigration Attorney,7,374362,569
Stock,1,374362,570
STORE MANAGER,2,374362,571
Suh,2,374362,572
Sumner Immigration Law PLLC,2,374362,573
Supervising Attorney,362,374362,574
SUPERVISING ATTORNEY,7,374362,574
SUPERVISOR,2,374362,575
Supervisor Employment Division,1,374362,576
Supervisor Employment Sponsorship,1,374362,577
Supervisor Labor Certification,1,374362,578
SUROGATE OF STEVEN PAUL ACERO- DISSABLE CHILD,2,374362,579
TECHNICAL SERVICE REPRESENTATIVE,1,374362,580
The Law Office of Aron Hasson,2,374362,581
"The Ram Law Firm, P.A.",1,374362,582
The Seltzer Firm,1,374362,583
"Thomas H. Bohrer, Attorney at Law",1,374362,584
Thomas J Biow,1,374362,585
"TOM TRAVIS, P.A.",1,374362,586
Trupti N. Patel & Associates,1,374362,587
TRUPTI N. PATEL & ASSOCIATES,1,374362,587
U.S. Immigration Attorney,1,374362,588
U.S. Immigration Lawyer,1,374362,589
UNC Gen. Admin. Staff Immigration Attorney,1,374362,590
Union Trans./Prof. Services,1,374362,591
UNION TRANS./PROF. SERVICES,1,374362,591
United Law Office,1,374362,592
"US Law Group, LLC",1,374362,593
US TECHNOLOGY CENTER,1,374362,594
USA Immigration Consultant,1,374362,595
USILAW Inc.,1,374362,596
"USILAW, INC",1,374362,596
Varnum LLP,1,374362,597
VICE,1,374362,598
Vice President,22,374362,599
VICE-PRESIDENT,17,374362,599
VICE PRESIDENT,4,374362,599
VICE - PRESIDENT,1,374362,599
VP,1,374362,599
VICE PRESIDENT - FINANACE,1,374362,600
VICE PRESIDENT SALES,1,374362,601
"Vice President, Assistant General Counsel",15,374362,602
Visa Administrator,12,374362,603
Visa Consultant,1,374362,604
VIsa preparer,1,374362,605
VISA SPECIALIST,5,374362,606
Visa Specialist,4,374362,606
"VISANOW, P.C.",2,374362,607
VOLUNTEER DEACON,1,374362,608
VP OF OPERATIONS,1,374362,609
VP OPERATIONS,1,374362,609
VP/SECTY,1,374362,610
"VUJJINI & ASSOCIATES,LLC",1,374362,611
Walsh,1,374362,612
WARREN,1,374362,613
Waxman,1,374362,614
White,1,374362,615
"Wildes & Weinberg, P.C.",1,374362,616
"William Y. Sim, P.C.",1,374362,617
Winograd and Schwartz,1,374362,618
Wolfsdorf Rosenthal LLP,1,374362,619
YU,1,374362,620
"Zollinger Immigration, ALC",1,374362,621
