Category_Set,Category_Occurrences,Total_Examples,Entity_Number
TM.TAX.TCOM.IP.ZS,3,463231,603
SP.DYN.AMRT.FE,3,463231,604
TM.TAX.MANF.SM.AR.ZS,3,463231,605
TM.TAX.TCOM.SM.FN.ZS,3,463231,606
TM.TAX.MRCH.SM.AR.ZS,3,463231,607
TM.TAX.MRCH.SR.ZS,3,463231,608
TM.TAX.MANF.SM.FN.ZS,3,463231,609
IC.FRM.OUTG.ZS,2,463231,610
IC.TAX.PAYM,2,463231,611
IC.TAX.PRFT.CP.ZS,2,463231,612
IC.TAX.TOTL.CP.ZS,2,463231,613
CM.MKT.LDOM.NO,2,463231,614
IC.FRM.DURS,2,463231,615
EP.PMP.DESL.CD,2,463231,616
IC.TAX.DURS,2,463231,617
EP.PMP.SGAS.CD,2,463231,618
NV.AGR.TOTL.CD,1,463231,619
DT.TDS.PBND.CD,1,463231,620
NE.CON.TETC.CN,1,463231,621
NE.CON.TETC.CD,1,463231,622
EN.BIR.THRD.NO,1,463231,623
AG.PRD.CREL.MT,1,463231,624
NE.CON.PETC.CD,1,463231,625
NY.GDP.DEFL.ZS,1,463231,626
NV.SRV.TETC.KD,1,463231,627
PA.NUS.PPP,1,463231,628
DT.INT.PBND.CD,1,463231,629
NY.GDS.TOTL.CN,1,463231,630
NY.TAX.NIND.KN,1,463231,631
NE.GDI.TOTL.ZS,1,463231,632
NY.TRF.NCTR.CN,1,463231,633
NY.GDP.FCST.CD,1,463231,634
NE.IMP.GNFS.ZS,1,463231,635
NY.GDP.MKTP.PP.KD,1,463231,636
SP.RUR.TOTL.ZS,1,463231,637
NY.GDP.FCST.KN,1,463231,638
NV.IND.MANF.CN,1,463231,639
NE.DAB.TOTL.ZS,1,463231,640
AG.LND.CREL.HA,1,463231,641
NE.GDI.TOTL.CN,1,463231,642
NE.GDI.STKB.CD,1,463231,643
EN.FSH.THRD.NO,1,463231,644
NY.GDP.MKTP.PP.CD,1,463231,645
EN.MAM.THRD.NO,1,463231,646
NY.TRF.NCTR.CD,1,463231,647
NE.TRD.GNFS.ZS,1,463231,648
NV.AGR.TOTL.CN,1,463231,649
NY.GDS.TOTL.ZS,1,463231,650
NY.GDP.MINR.RT.ZS,1,463231,651
DT.DOD.DPPG.CD,1,463231,652
NE.CON.TOTL.CD,1,463231,653
NE.CON.GOVT.CD,1,463231,654
NY.GSR.NFCY.CN,1,463231,655
NV.SRV.TETC.KD.ZG,1,463231,656
NE.EXP.GNFS.CN,1,463231,657
NY.GNP.MKTP.PP.CD,1,463231,658
NY.GNP.PCAP.PP.KD,1,463231,659
DT.AMT.DLXF.CD,1,463231,660
CM.MKT.TRAD.CD,1,463231,661
VC.IHR.PSRC.P5,1,463231,662
NV.IND.MANF.CD,1,463231,663
NY.GNP.PCAP.PP.CD,1,463231,664
DT.INT.BLAT.CD,1,463231,665
NV.AGR.TOTL.KD.ZG,1,463231,666
EN.HPT.THRD.NO,1,463231,667
NY.GDP.FCST.KD,1,463231,668
NE.RSB.GNFS.CD,1,463231,669
NE.RSB.GNFS.CN,1,463231,670
DT.AMT.BLAT.CD,1,463231,671
NY.GDP.DEFL.KD.ZG,1,463231,672
NY.GDP.DISC.CN,1,463231,673
NV.SRV.TETC.KN,1,463231,674
NE.GDI.FPRV.CN,1,463231,675
DT.INT.DLXF.CD,1,463231,676
DT.DOD.PVLX.CD,1,463231,677
NE.CON.PRVT.CN,1,463231,678
NE.CON.PETC.CN,1,463231,679
NV.IND.MANF.KD.ZG,1,463231,680
NE.DAB.TOTL.CN,1,463231,681
NV.IND.MANF.KD,1,463231,682
NE.IMP.GNFS.CN,1,463231,683
NE.EXP.GNFS.CD,1,463231,684
NV.IND.TOTL.KD.ZG,1,463231,685
NV.IND.TOTL.CD,1,463231,686
NE.GDI.FTOT.CD,1,463231,687
NE.GDI.FTOT.CN,1,463231,688
NY.GDP.PCAP.PP.KD,1,463231,689
NE.CON.TOTL.CN,1,463231,690
NY.GDP.PCAP.PP.CD,1,463231,691
NE.GDI.FPRV.ZS,1,463231,692
DT.TDS.BLAT.CD,1,463231,693
NE.GDI.STKB.CN,1,463231,694
NE.CON.TETC.ZS,1,463231,695
DT.AMT.PBND.CD,1,463231,696
NV.IND.MANF.KN,1,463231,697
NE.EXP.GNFS.ZS,1,463231,698
NV.IND.TOTL.KN,1,463231,699
NE.DAB.TOTL.CD,1,463231,700
NE.CON.PRVT.CD,1,463231,701
NV.AGR.TOTL.KN,1,463231,702
NY.GDS.TOTL.CD,1,463231,703
NY.TAX.NIND.CN,1,463231,704
NV.IND.TOTL.CN,1,463231,705
NE.RSB.GNFS.ZS,1,463231,706
DT.INT.DPPG.CD,1,463231,707
AG.YLD.CREL.KG,1,463231,708
NE.GDI.FTOT.ZS,1,463231,709
NE.GDI.TOTL.CD,1,463231,710
NV.SRV.TETC.CD,1,463231,711
NY.GSR.NFCY.CD,1,463231,712
SE.COM.DURS,1,463231,713
NE.CON.PETC.ZS,1,463231,714
NE.GDI.STKB.KN,1,463231,715
NY.TAX.NIND.CD,1,463231,716
NE.CON.GOVT.ZS,1,463231,717
NE.CON.GOVT.CN,1,463231,718
NV.AGR.TOTL.KD,1,463231,719
NY.GDP.FCST.CN,1,463231,720
IC.FRM.TRNG.ZS,1,463231,721
NV.SRV.TETC.CN,1,463231,722
NV.IND.TOTL.KD,1,463231,723
NE.IMP.GNFS.CD,1,463231,724
DT.DOD.PBND.CD,1,463231,725
