,w1,w2,count1,count2,total1,total2,isDuplicate
656,RI,RHODE ISLAND,57.0,43.0,374362.0,374362.0,1.0
657,RHODE ISLAND,RI,43.0,57.0,374362.0,374362.0,1.0
658,SC,SOUTH CAROLINA,346.0,148.0,374362.0,374362.0,1.0
659,SOUTH CAROLINA,SC,148.0,346.0,374362.0,374362.0,1.0
660,SD,SOUTH DAKOTA,6.0,5.0,374362.0,374362.0,1.0
661,SOUTH DAKOTA,SD,5.0,6.0,374362.0,374362.0,1.0
662,TN,TENNESSEE,404.0,251.0,374362.0,374362.0,1.0
663,TENNESSEE,TN,251.0,404.0,374362.0,374362.0,1.0
664,TX,TEXAS,10782.0,6682.0,374362.0,374362.0,1.0
665,TEXAS,TX,6682.0,10782.0,374362.0,374362.0,1.0
666,UT,UTAH,298.0,143.0,374362.0,374362.0,1.0
667,UTAH,UT,143.0,298.0,374362.0,374362.0,1.0
668,VA,VIRGINIA,5284.0,2734.0,374362.0,374362.0,1.0
669,VIRGINIA,VA,2734.0,5284.0,374362.0,374362.0,1.0
670,VT,VERMONT,142.0,89.0,374362.0,374362.0,1.0
671,VERMONT,VT,89.0,142.0,374362.0,374362.0,1.0
672,WA,WASHINGTON,1942.0,517.0,374362.0,374362.0,1.0
673,WASHINGTON,WA,517.0,1942.0,374362.0,374362.0,1.0
674,WEST VIRGINIA,WV,2.0,1.0,374362.0,374362.0,1.0
675,WV,WEST VIRGINIA,1.0,2.0,374362.0,374362.0,1.0
676,WI,WISCONSIN,393.0,260.0,374362.0,374362.0,1.0
677,WISCONSIN,WI,260.0,393.0,374362.0,374362.0,1.0
678,White,White,4584.0,2985.0,82545.0,82545.0,1.0
679,White,White,2985.0,4584.0,82545.0,82545.0,1.0
680,Black,Black,3450.0,3133.0,82545.0,82545.0,1.0
681,Black,Black,3133.0,3450.0,82545.0,82545.0,1.0
682,Tan,Tan,1765.0,1397.0,82545.0,82545.0,1.0
683,Tan,Tan,1397.0,1765.0,82545.0,82545.0,1.0
684,Gold,Gold,1368.0,1252.0,82545.0,82545.0,1.0
685,Gold,Gold,1252.0,1368.0,82545.0,82545.0,1.0
686,Brown,Brown,1273.0,805.0,82545.0,82545.0,1.0
687,Brown,Brown,805.0,1273.0,82545.0,82545.0,1.0
688,Brindle,Brindle,1217.0,1087.0,82545.0,82545.0,1.0
689,Brindle,Brindle,1087.0,1217.0,82545.0,82545.0,1.0
690,Black/Tan,Black & Tan,2186.0,937.0,82545.0,82545.0,1.0
691,Black & Tan,Black/Tan,937.0,2186.0,82545.0,82545.0,1.0
692,Red,Red,808.0,647.0,82545.0,82545.0,1.0
693,Red,Red,647.0,808.0,82545.0,82545.0,1.0
694,Golden,Golden,688.0,58.0,82545.0,82545.0,1.0
695,Golden,Golden,58.0,688.0,82545.0,82545.0,1.0
696,Tri-Colored,Tri-Colored,2657.0,954.0,82545.0,82545.0,1.0
697,Tri-Colored,Tri-Colored,954.0,2657.0,82545.0,82545.0,1.0
698,BLACK/ORANGE,Orange/Black,1.0,1.0,82545.0,82545.0,1.0
699,Orange/Black,BLACK/ORANGE,1.0,1.0,82545.0,82545.0,1.0
700,Cream,Cream,572.0,501.0,82545.0,82545.0,1.0
701,Cream,Cream,501.0,572.0,82545.0,82545.0,1.0
702,Brown/Silver,Brown & Silver,3.0,1.0,82545.0,82545.0,1.0
703,Brown & Silver,Brown/Silver,1.0,3.0,82545.0,82545.0,1.0
704,Tan/White,White/Tan,1183.0,926.0,82545.0,82545.0,1.0
705,White/Tan,Tan/White,926.0,1183.0,82545.0,82545.0,1.0
706,Fawn,Fawn,455.0,390.0,82545.0,82545.0,1.0
707,Fawn,Fawn,390.0,455.0,82545.0,82545.0,1.0
708,Blue,Blue,414.0,271.0,82545.0,82545.0,1.0
709,Blue,Blue,271.0,414.0,82545.0,82545.0,1.0
710,Chocolate,Chocolate,364.0,346.0,82545.0,82545.0,1.0
711,Chocolate,Chocolate,346.0,364.0,82545.0,82545.0,1.0
712,Blue & Brown,Blue/Brown,5.0,2.0,82545.0,82545.0,1.0
713,Blue/Brown,Blue & Brown,2.0,5.0,82545.0,82545.0,1.0
714,Apricot,APRICOT,325.0,314.0,82545.0,82545.0,1.0
715,APRICOT,Apricot,314.0,325.0,82545.0,82545.0,1.0
716,Grey,Grey,300.0,183.0,82545.0,82545.0,1.0
717,Grey,Grey,183.0,300.0,82545.0,82545.0,1.0
718,White/Brown,Brown/White,633.0,621.0,82545.0,82545.0,1.0
719,Brown/White,White/Brown,621.0,633.0,82545.0,82545.0,1.0
720,Black/White,Black/White,3388.0,1759.0,82545.0,82545.0,1.0
721,Black/White,Black/White,1759.0,3388.0,82545.0,82545.0,1.0
722,Unknown,Unknown,209.0,55.0,82545.0,82545.0,1.0
723,Unknown,Unknown,55.0,209.0,82545.0,82545.0,1.0
724,Yellow,Yellow,201.0,93.0,82545.0,82545.0,1.0
725,Yellow,Yellow,93.0,201.0,82545.0,82545.0,1.0
726,Sable,Sable,176.0,160.0,82545.0,82545.0,1.0
727,Sable,Sable,160.0,176.0,82545.0,82545.0,1.0
728,BLENHEIM,Blenheim,174.0,154.0,82545.0,82545.0,1.0
729,Blenheim,BLENHEIM,154.0,174.0,82545.0,82545.0,1.0
730,Salt & Pepper,Salt & Pepper,143.0,86.0,82545.0,82545.0,1.0
731,Salt & Pepper,Salt & Pepper,86.0,143.0,82545.0,82545.0,1.0
732,Black/Grey,Black/Grey,134.0,110.0,82545.0,82545.0,1.0
733,Black/Grey,Black/Grey,110.0,134.0,82545.0,82545.0,1.0
734,Black/Brown,Black/Brown,257.0,209.0,82545.0,82545.0,1.0
735,Black/Brown,Black/Brown,209.0,257.0,82545.0,82545.0,1.0
736,Sandy,Sandy,133.0,94.0,82545.0,82545.0,1.0
737,Sandy,Sandy,94.0,133.0,82545.0,82545.0,1.0
738,Salt,Salt,99.0,12.0,82545.0,82545.0,1.0
739,Salt,Salt,12.0,99.0,82545.0,82545.0,1.0
740,Black/Brindle,Brindle/Black,93.0,24.0,82545.0,82545.0,1.0
741,Brindle/Black,Black/Brindle,24.0,93.0,82545.0,82545.0,1.0
742,Light Grey,Light Grey,1.0,1.0,82545.0,82545.0,1.0
743,Light Grey,Light Grey,1.0,1.0,82545.0,82545.0,1.0
744,Beige,Beige,90.0,67.0,82545.0,82545.0,1.0
745,Beige,Beige,67.0,90.0,82545.0,82545.0,1.0
746,Liver,Liver,90.0,69.0,82545.0,82545.0,1.0
747,Liver,Liver,69.0,90.0,82545.0,82545.0,1.0
748,Red/Tan,Red/Tan,85.0,37.0,82545.0,82545.0,1.0
749,Red/Tan,Red/Tan,37.0,85.0,82545.0,82545.0,1.0
750,Chocolate Brown,Chocolate Brown,82.0,2.0,82545.0,82545.0,1.0
751,Chocolate Brown,Chocolate Brown,2.0,82.0,82545.0,82545.0,1.0
752,Brown/Black,Brown & Black,133.0,78.0,82545.0,82545.0,1.0
753,Brown & Black,Brown/Black,78.0,133.0,82545.0,82545.0,1.0
754,Caramel,Caramel,78.0,70.0,82545.0,82545.0,1.0
755,Caramel,Caramel,70.0,78.0,82545.0,82545.0,1.0
756,Light Brown,Light Brown,77.0,52.0,82545.0,82545.0,1.0
757,Light Brown,Light Brown,52.0,77.0,82545.0,82545.0,1.0
758,Grey /White,Grey/White,189.0,145.0,82545.0,82545.0,1.0
759,Grey/White,Grey /White,145.0,189.0,82545.0,82545.0,1.0
760,Blonde/White,White/Blonde,6.0,1.0,82545.0,82545.0,1.0
761,White/Blonde,Blonde/White,1.0,6.0,82545.0,82545.0,1.0
762,White/Apricot,White & Apricot,148.0,56.0,82545.0,82545.0,1.0
763,White & Apricot,White/Apricot,56.0,148.0,82545.0,82545.0,1.0
764,Brindle/White,Brindle/White,333.0,189.0,82545.0,82545.0,1.0
765,Brindle/White,Brindle/White,189.0,333.0,82545.0,82545.0,1.0
766,Ginger,Ginger,51.0,28.0,82545.0,82545.0,1.0
767,Ginger,Ginger,28.0,51.0,82545.0,82545.0,1.0
768,Gold/White,White / Gold,87.0,50.0,82545.0,82545.0,1.0
769,White / Gold,Gold/White,50.0,87.0,82545.0,82545.0,1.0
770,BLONDE,Blonde,93.0,50.0,82545.0,82545.0,1.0
771,Blonde,BLONDE,50.0,93.0,82545.0,82545.0,1.0
772,Ruby,Ruby,50.0,27.0,82545.0,82545.0,1.0
773,Ruby,Ruby,27.0,50.0,82545.0,82545.0,1.0
774,White/Cream,White & Cream,82.0,49.0,82545.0,82545.0,1.0
775,White & Cream,White/Cream,49.0,82.0,82545.0,82545.0,1.0
776,Honey,Honey,49.0,43.0,82545.0,82545.0,1.0
777,Honey,Honey,43.0,49.0,82545.0,82545.0,1.0
778,Silver,Silver,48.0,47.0,82545.0,82545.0,1.0
779,Silver,Silver,47.0,48.0,82545.0,82545.0,1.0
780,Cream/White,Cream/White,47.0,2.0,82545.0,82545.0,1.0
781,Cream/White,Cream/White,2.0,47.0,82545.0,82545.0,1.0
782,Black & Tan & White,Black/Tan/White,134.0,53.0,82545.0,82545.0,1.0
783,Black/Tan/White,Black & Tan & White,53.0,134.0,82545.0,82545.0,1.0
784,Blue/Roan,Blue/Roan,126.0,75.0,82545.0,82545.0,1.0
785,Blue/Roan,Blue/Roan,75.0,126.0,82545.0,82545.0,1.0
786,Red/Wheaten,Red/Wheaten,44.0,1.0,82545.0,82545.0,1.0
787,Red/Wheaten,Red/Wheaten,1.0,44.0,82545.0,82545.0,1.0
788,Wolf Grey,Wolf Grey,44.0,26.0,82545.0,82545.0,1.0
789,Wolf Grey,Wolf Grey,26.0,44.0,82545.0,82545.0,1.0
790,Brown/Tan,Tan & Brown,100.0,56.0,82545.0,82545.0,1.0
791,Tan & Brown,Brown/Tan,56.0,100.0,82545.0,82545.0,1.0
792,Red Roan,Red Roan,42.0,14.0,82545.0,82545.0,1.0
793,Red Roan,Red Roan,14.0,42.0,82545.0,82545.0,1.0
794,Champagne,Champagne,41.0,26.0,82545.0,82545.0,1.0
795,Champagne,Champagne,26.0,41.0,82545.0,82545.0,1.0
796,Wheaten,Wheaten,34.0,16.0,82545.0,82545.0,1.0
797,Wheaten,Wheaten,16.0,34.0,82545.0,82545.0,1.0
798,Black/Silver,Black & Silver,57.0,30.0,82545.0,82545.0,1.0
799,Black & Silver,Black/Silver,30.0,57.0,82545.0,82545.0,1.0
800,Brown/Brindle,Brown/Brindle,30.0,17.0,82545.0,82545.0,1.0
801,Brown/Brindle,Brown/Brindle,17.0,30.0,82545.0,82545.0,1.0
802,Blue/Grey,Blue & Grey,37.0,28.0,82545.0,82545.0,1.0
803,Blue & Grey,Blue/Grey,28.0,37.0,82545.0,82545.0,1.0
804,Dark Brown,Dark Brown,28.0,8.0,82545.0,82545.0,1.0
805,Dark Brown,Dark Brown,8.0,28.0,82545.0,82545.0,1.0
806,Orange,Orange,27.0,22.0,82545.0,82545.0,1.0
807,Orange,Orange,22.0,27.0,82545.0,82545.0,1.0
808,Merle,Merle,27.0,9.0,82545.0,82545.0,1.0
809,Merle,Merle,9.0,27.0,82545.0,82545.0,1.0
810,Black/Gold,Black/Gold,74.0,44.0,82545.0,82545.0,1.0
811,Black/Gold,Black/Gold,44.0,74.0,82545.0,82545.0,1.0
812,Black/Roan,Black/Roan,26.0,6.0,82545.0,82545.0,1.0
813,Black/Roan,Black/Roan,6.0,26.0,82545.0,82545.0,1.0
814,Cream/Tan,Cream/Tan,26.0,1.0,82545.0,82545.0,1.0
815,Cream/Tan,Cream/Tan,1.0,26.0,82545.0,82545.0,1.0
816,Black & Brown & White,White & Brown & Black,54.0,25.0,82545.0,82545.0,1.0
817,White & Brown & Black,Black & Brown & White,25.0,54.0,82545.0,82545.0,1.0
818,BLUE/BLACK,Black/Blue,38.0,25.0,82545.0,82545.0,1.0
819,Black/Blue,BLUE/BLACK,25.0,38.0,82545.0,82545.0,1.0
820,Fawn/White,White/Fawn,74.0,60.0,82545.0,82545.0,1.0
821,White/Fawn,Fawn/White,60.0,74.0,82545.0,82545.0,1.0
822,Red/Brindle,Red/Brindle,24.0,1.0,82545.0,82545.0,1.0
823,Red/Brindle,Red/Brindle,1.0,24.0,82545.0,82545.0,1.0
824,Tan & Sable,Sable/Tan,23.0,9.0,82545.0,82545.0,1.0
825,Sable/Tan,Tan & Sable,9.0,23.0,82545.0,82545.0,1.0
826,BLACK/CREAM,Cream/Black,23.0,21.0,82545.0,82545.0,1.0
827,Cream/Black,BLACK/CREAM,21.0,23.0,82545.0,82545.0,1.0
828,Red/White,Red & White,329.0,136.0,82545.0,82545.0,1.0
829,Red & White,Red/White,136.0,329.0,82545.0,82545.0,1.0
830,Roan,Roan,21.0,15.0,82545.0,82545.0,1.0
831,Roan,Roan,15.0,21.0,82545.0,82545.0,1.0
832,Light Tan,Light Tan,21.0,1.0,82545.0,82545.0,1.0
833,Light Tan,Light Tan,1.0,21.0,82545.0,82545.0,1.0
834,Liver/White,White/Liver,98.0,19.0,82545.0,82545.0,1.0
835,White/Liver,Liver/White,19.0,98.0,82545.0,82545.0,1.0
836,White/Caramel,Caramel/White,49.0,21.0,82545.0,82545.0,1.0
837,Caramel/White,White/Caramel,21.0,49.0,82545.0,82545.0,1.0
838,Gold/Tan,Gold/Tan,19.0,2.0,82545.0,82545.0,1.0
839,Gold/Tan,Gold/Tan,2.0,19.0,82545.0,82545.0,1.0
840,Multi Coloured,Multi Coloured,18.0,6.0,82545.0,82545.0,1.0
841,Multi Coloured,Multi Coloured,6.0,18.0,82545.0,82545.0,1.0
842,Honey/White,White/Honey,38.0,18.0,82545.0,82545.0,1.0
843,White/Honey,Honey/White,18.0,38.0,82545.0,82545.0,1.0
844,Tan Sable,Tan Sable,17.0,1.0,82545.0,82545.0,1.0
845,Tan Sable,Tan Sable,1.0,17.0,82545.0,82545.0,1.0
846,Biscuit,Biscuit,17.0,5.0,82545.0,82545.0,1.0
847,Biscuit,Biscuit,5.0,17.0,82545.0,82545.0,1.0
848,Blue/Tan,Blue & Tan,51.0,17.0,82545.0,82545.0,1.0
849,Blue & Tan,Blue/Tan,17.0,51.0,82545.0,82545.0,1.0
850,Dark Brindle,Dark Brindle,16.0,2.0,82545.0,82545.0,1.0
851,Dark Brindle,Dark Brindle,2.0,16.0,82545.0,82545.0,1.0
852,White/Beige,Beige/White,33.0,17.0,82545.0,82545.0,1.0
853,Beige/White,White/Beige,17.0,33.0,82545.0,82545.0,1.0
854,Apricot & Cream,APRICOT/CREAM,15.0,13.0,82545.0,82545.0,1.0
855,APRICOT/CREAM,Apricot & Cream,13.0,15.0,82545.0,82545.0,1.0
856,Russett,Russett,15.0,7.0,82545.0,82545.0,1.0
857,Russett,Russett,7.0,15.0,82545.0,82545.0,1.0
858,Red/Black,Black/Red,22.0,15.0,82545.0,82545.0,1.0
859,Black/Red,Red/Black,15.0,22.0,82545.0,82545.0,1.0
860,Rusty,Rusty,13.0,6.0,82545.0,82545.0,1.0
861,Rusty,Rusty,6.0,13.0,82545.0,82545.0,1.0
862,Grey/Tan,Grey/Tan,13.0,1.0,82545.0,82545.0,1.0
863,Grey/Tan,Grey/Tan,1.0,13.0,82545.0,82545.0,1.0
864,White/Ginger,Ginger/White,13.0,10.0,82545.0,82545.0,1.0
865,Ginger/White,White/Ginger,10.0,13.0,82545.0,82545.0,1.0
866,Russett Gold,Russett Gold,13.0,11.0,82545.0,82545.0,1.0
867,Russett Gold,Russett Gold,11.0,13.0,82545.0,82545.0,1.0
868,Fawn/Black,Fawn/Black,41.0,23.0,82545.0,82545.0,1.0
869,Fawn/Black,Fawn/Black,23.0,41.0,82545.0,82545.0,1.0
870,Charcoal,Charcoal,10.0,6.0,82545.0,82545.0,1.0
871,Charcoal,Charcoal,6.0,10.0,82545.0,82545.0,1.0
872,Grey/Blue,Grey/Blue,10.0,1.0,82545.0,82545.0,1.0
873,Grey/Blue,Grey/Blue,1.0,10.0,82545.0,82545.0,1.0
874,Sable/White,Sable & White,82.0,56.0,82545.0,82545.0,1.0
875,Sable & White,Sable/White,56.0,82.0,82545.0,82545.0,1.0
876,Fawn/Tan,Fawn/Tan,9.0,1.0,82545.0,82545.0,1.0
877,Fawn/Tan,Fawn/Tan,1.0,9.0,82545.0,82545.0,1.0
878,Cream/Caramel,Cream/Caramel,9.0,1.0,82545.0,82545.0,1.0
879,Cream/Caramel,Cream/Caramel,1.0,9.0,82545.0,82545.0,1.0
880,Sable/Brown,Sable Brown,9.0,1.0,82545.0,82545.0,1.0
881,Sable Brown,Sable/Brown,1.0,9.0,82545.0,82545.0,1.0
882,Lemon,Lemon,8.0,7.0,82545.0,82545.0,1.0
883,Lemon,Lemon,7.0,8.0,82545.0,82545.0,1.0
884,White/Sandy,Sandy & White,8.0,7.0,82545.0,82545.0,1.0
885,Sandy & White,White/Sandy,7.0,8.0,82545.0,82545.0,1.0
886,Grizzle,Grizzle,8.0,6.0,82545.0,82545.0,1.0
887,Grizzle,Grizzle,6.0,8.0,82545.0,82545.0,1.0
888,Chestnut,Chestnut,8.0,7.0,82545.0,82545.0,1.0
889,Chestnut,Chestnut,7.0,8.0,82545.0,82545.0,1.0
890,Blue/Merle,Blue Merle,70.0,35.0,82545.0,82545.0,1.0
891,Blue Merle,Blue/Merle,35.0,70.0,82545.0,82545.0,1.0
892,Gold/Brown,Gold & Brown,22.0,19.0,82545.0,82545.0,1.0
893,Gold & Brown,Gold/Brown,19.0,22.0,82545.0,82545.0,1.0
894,Grey/Brown,Brown/Grey,9.0,8.0,82545.0,82545.0,1.0
895,Brown/Grey,Grey/Brown,8.0,9.0,82545.0,82545.0,1.0
896,Tan/Cream,Tan/Cream,8.0,2.0,82545.0,82545.0,1.0
897,Tan/Cream,Tan/Cream,2.0,8.0,82545.0,82545.0,1.0
898,Gold Sandy,Gold Sandy,7.0,1.0,82545.0,82545.0,1.0
899,Gold Sandy,Gold Sandy,1.0,7.0,82545.0,82545.0,1.0
900,Brindle & Tan,Brindle/Tan,7.0,7.0,82545.0,82545.0,1.0
901,Brindle/Tan,Brindle & Tan,7.0,7.0,82545.0,82545.0,1.0
902,Blue/White,White/Blue,86.0,26.0,82545.0,82545.0,1.0
903,White/Blue,Blue/White,26.0,86.0,82545.0,82545.0,1.0
904,Chocolate/White,Chocolate & White,60.0,12.0,82545.0,82545.0,1.0
905,Chocolate & White,Chocolate/White,12.0,60.0,82545.0,82545.0,1.0
906,Black & Caramel,Caramel/Black,7.0,3.0,82545.0,82545.0,1.0
907,Caramel/Black,Black & Caramel,3.0,7.0,82545.0,82545.0,1.0
908,Harlequin,Harlequin,7.0,4.0,82545.0,82545.0,1.0
909,Harlequin,Harlequin,4.0,7.0,82545.0,82545.0,1.0
910,Off White,Off White,6.0,1.0,82545.0,82545.0,1.0
911,Off White,Off White,1.0,6.0,82545.0,82545.0,1.0
912,Cream/Brown,Cream & Brown,17.0,14.0,82545.0,82545.0,1.0
913,Cream & Brown,Cream/Brown,14.0,17.0,82545.0,82545.0,1.0
914,Slate,Slate,6.0,1.0,82545.0,82545.0,1.0
915,Slate,Slate,1.0,6.0,82545.0,82545.0,1.0
916,Tan/Brindle,Tan/Brindle,17.0,9.0,82545.0,82545.0,1.0
917,Tan/Brindle,Tan/Brindle,9.0,17.0,82545.0,82545.0,1.0
918,Tan/Silver,Silver/Tan,6.0,5.0,82545.0,82545.0,1.0
919,Silver/Tan,Tan/Silver,5.0,6.0,82545.0,82545.0,1.0
920,Rust,Rust,6.0,1.0,82545.0,82545.0,1.0
921,Rust,Rust,1.0,6.0,82545.0,82545.0,1.0
922,White/Champagne,Champagne & White,6.0,3.0,82545.0,82545.0,1.0
923,Champagne & White,White/Champagne,3.0,6.0,82545.0,82545.0,1.0
924,Orange/White,Orange & White,14.0,8.0,82545.0,82545.0,1.0
925,Orange & White,Orange/White,8.0,14.0,82545.0,82545.0,1.0
926,Yellow & White,White/Yellow,7.0,5.0,82545.0,82545.0,1.0
927,White/Yellow,Yellow & White,5.0,7.0,82545.0,82545.0,1.0
928,Coffee,Coffee,5.0,3.0,82545.0,82545.0,1.0
929,Coffee,Coffee,3.0,5.0,82545.0,82545.0,1.0
930,White & Peach,White & Peach,5.0,2.0,82545.0,82545.0,1.0
931,White & Peach,White & Peach,2.0,5.0,82545.0,82545.0,1.0
932,Sable/Black,Black/Sable,6.0,5.0,82545.0,82545.0,1.0
933,Black/Sable,Sable/Black,5.0,6.0,82545.0,82545.0,1.0
934,Red/Brown,Red & Brown,62.0,34.0,82545.0,82545.0,1.0
935,Red & Brown,Red/Brown,34.0,62.0,82545.0,82545.0,1.0
936,Tiger,Tiger,4.0,1.0,82545.0,82545.0,1.0
937,Tiger,Tiger,1.0,4.0,82545.0,82545.0,1.0
938,Dark Grey,Dark Grey,4.0,4.0,82545.0,82545.0,1.0
939,Dark Grey,Dark Grey,4.0,4.0,82545.0,82545.0,1.0
940,Copper,Copper,4.0,3.0,82545.0,82545.0,1.0
941,Copper,Copper,3.0,4.0,82545.0,82545.0,1.0
942,Lilac,Lilac,4.0,2.0,82545.0,82545.0,1.0
943,Lilac,Lilac,2.0,4.0,82545.0,82545.0,1.0
944,Beige/Black,Beige & Black,8.0,4.0,82545.0,82545.0,1.0
945,Beige & Black,Beige/Black,4.0,8.0,82545.0,82545.0,1.0
946,Brown/Beige,Brown/Beige,3.0,1.0,82545.0,82545.0,1.0
947,Brown/Beige,Brown/Beige,1.0,3.0,82545.0,82545.0,1.0
948,White & Brown & Grey,Grey & Brown & White,3.0,1.0,82545.0,82545.0,1.0
949,Grey & Brown & White,White & Brown & Grey,1.0,3.0,82545.0,82545.0,1.0
950,Blue & Silver,BLUE AND SILVER,3.0,2.0,82545.0,82545.0,1.0
951,BLUE AND SILVER,Blue & Silver,2.0,3.0,82545.0,82545.0,1.0
952,Fawn/Brown,Fawn & Brown,7.0,6.0,82545.0,82545.0,1.0
953,Fawn & Brown,Fawn/Brown,6.0,7.0,82545.0,82545.0,1.0
954,BLACK/GINGER,Ginger/Black,3.0,1.0,82545.0,82545.0,1.0
955,Ginger/Black,BLACK/GINGER,1.0,3.0,82545.0,82545.0,1.0
956,Silver/White,Silver & White,7.0,3.0,82545.0,82545.0,1.0
957,Silver & White,Silver/White,3.0,7.0,82545.0,82545.0,1.0
958,Amber,Amber,2.0,1.0,82545.0,82545.0,1.0
959,Amber,Amber,1.0,2.0,82545.0,82545.0,1.0
960,Fawn/Gold,Fawn/Gold,2.0,1.0,82545.0,82545.0,1.0
961,Fawn/Gold,Fawn/Gold,1.0,2.0,82545.0,82545.0,1.0
962,Roan and Blue,Roan and Blue,2.0,1.0,82545.0,82545.0,1.0
963,Roan and Blue,Roan and Blue,1.0,2.0,82545.0,82545.0,1.0
964,Ash,Ash,2.0,1.0,82545.0,82545.0,1.0
965,Ash,Ash,1.0,2.0,82545.0,82545.0,1.0
966,Sable/Cream,Sable/Cream,2.0,1.0,82545.0,82545.0,1.0
967,Sable/Cream,Sable/Cream,1.0,2.0,82545.0,82545.0,1.0
968,Apricot Fawn,Apricot & Fawn,4.0,2.0,82545.0,82545.0,1.0
969,Apricot & Fawn,Apricot Fawn,2.0,4.0,82545.0,82545.0,1.0
970,Sandy Brown,Sandy/Brown,2.0,2.0,82545.0,82545.0,1.0
971,Sandy/Brown,Sandy Brown,2.0,2.0,82545.0,82545.0,1.0
972,Auburn,Auburn,2.0,1.0,82545.0,82545.0,1.0
973,Auburn,Auburn,1.0,2.0,82545.0,82545.0,1.0
974,Ivory,Ivory,2.0,1.0,82545.0,82545.0,1.0
975,Ivory,Ivory,1.0,2.0,82545.0,82545.0,1.0
976,Biscuit & White,Biscuit/White,2.0,1.0,82545.0,82545.0,1.0
977,Biscuit/White,Biscuit & White,1.0,2.0,82545.0,82545.0,1.0
978,Ginger/Brown,Ginger/Brown,3.0,3.0,82545.0,82545.0,1.0
979,Ginger/Brown,Ginger/Brown,3.0,3.0,82545.0,82545.0,1.0
980,Beige/Gold,Beige & Golden,3.0,1.0,82545.0,82545.0,1.0
981,Beige & Golden,Beige/Gold,1.0,3.0,82545.0,82545.0,1.0
982,Beige/Cream,Beige & Cream,3.0,1.0,82545.0,82545.0,1.0
983,Beige & Cream,Beige/Cream,1.0,3.0,82545.0,82545.0,1.0
984,Orange & Brown,Brown/Orange,3.0,1.0,82545.0,82545.0,1.0
985,Brown/Orange,Orange & Brown,1.0,3.0,82545.0,82545.0,1.0
986,China,CN,51.0,1.0,25090.0,25090.0,1.0
987,CN,China,1.0,51.0,25090.0,25090.0,1.0
988,China,CN,1.0,1.0,152.0,152.0,1.0
989,CN,China,1.0,1.0,152.0,152.0,1.0
990,Statistical discrepancy,Statistical Discrepancy,312.0,148.0,227092.0,227092.0,1.0
991,Statistical Discrepancy,Statistical discrepancy,148.0,312.0,227092.0,227092.0,1.0
992,St Paul,St. Paul,1.0,1.0,558.0,558.0,1.0
993,St. Paul,St Paul,1.0,1.0,558.0,558.0,1.0
994,0,0,66.0,66.0,374362.0,374362.0,1.0
995,0,0,66.0,66.0,374362.0,374362.0,1.0
996,1,1,83.0,65.0,374362.0,374362.0,1.0
997,1,1,65.0,83.0,374362.0,374362.0,1.0
998,2,2,23.0,17.0,374362.0,374362.0,1.0
999,2,2,17.0,23.0,374362.0,374362.0,1.0
1000,3,3,30.0,21.0,374362.0,374362.0,1.0
1001,3,3,21.0,30.0,374362.0,374362.0,1.0
1002,4,4,17.0,11.0,374362.0,374362.0,1.0
1003,4,4,11.0,17.0,374362.0,374362.0,1.0
1004,5,5,11.0,5.0,374362.0,374362.0,1.0
1005,5,5,5.0,11.0,374362.0,374362.0,1.0
1006,6,6,2.0,1.0,374362.0,374362.0,1.0
1007,6,6,1.0,2.0,374362.0,374362.0,1.0
1008,7,7,5.0,2.0,374362.0,374362.0,1.0
1009,7,7,2.0,5.0,374362.0,374362.0,1.0
1010,8,8,3.0,1.0,374362.0,374362.0,1.0
1011,8,8,1.0,3.0,374362.0,374362.0,1.0
1012,10,10,79.0,50.0,374362.0,374362.0,1.0
1013,10,10,50.0,79.0,374362.0,374362.0,1.0
1014,11,11,119.0,81.0,374362.0,374362.0,1.0
1015,11,11,81.0,119.0,374362.0,374362.0,1.0
1016,12,12,106.0,95.0,374362.0,374362.0,1.0
1017,12,12,95.0,106.0,374362.0,374362.0,1.0
1018,13,13,18.0,9.0,374362.0,374362.0,1.0
1019,13,13,9.0,18.0,374362.0,374362.0,1.0
1020,14,14,21.0,13.0,374362.0,374362.0,1.0
1021,14,14,13.0,21.0,374362.0,374362.0,1.0
1022,15,15,32.0,13.0,374362.0,374362.0,1.0
1023,15,15,13.0,32.0,374362.0,374362.0,1.0
1024,16,16,74.0,63.0,374362.0,374362.0,1.0
1025,16,16,63.0,74.0,374362.0,374362.0,1.0
1026,17,17,7.0,6.0,374362.0,374362.0,1.0
1027,17,17,6.0,7.0,374362.0,374362.0,1.0
1028,18,18,43.0,29.0,374362.0,374362.0,1.0
1029,18,18,29.0,43.0,374362.0,374362.0,1.0
1030,19,19,37.0,22.0,374362.0,374362.0,1.0
1031,19,19,22.0,37.0,374362.0,374362.0,1.0
1032,20,20,7.0,4.0,374362.0,374362.0,1.0
1033,20,20,4.0,7.0,374362.0,374362.0,1.0
1034,21,21,36.0,18.0,374362.0,374362.0,1.0
1035,21,21,18.0,36.0,374362.0,374362.0,1.0
1036,22,22,25.0,16.0,374362.0,374362.0,1.0
1037,22,22,16.0,25.0,374362.0,374362.0,1.0
1038,23,23,8.0,3.0,374362.0,374362.0,1.0
1039,23,23,3.0,8.0,374362.0,374362.0,1.0
1040,24,24,24.0,15.0,374362.0,374362.0,1.0
1041,24,24,15.0,24.0,374362.0,374362.0,1.0
1042,25,25,17.0,9.0,374362.0,374362.0,1.0
1043,25,25,9.0,17.0,374362.0,374362.0,1.0
